distance,PL,category
20.980,94.472,1.0
21.320,93.973,1.0
21.660,93.824,1.0
22.010,94.449,1.0
22.370,94.621,1.0
22.730,93.868,1.0
23.090,94.594,1.0
23.460,94.083,1.0
23.840,94.719,1.0
21.320,93.982,1.0
21.650,92.945,1.0
21.990,92.784,1.0
22.330,92.488,1.0
22.680,92.077,1.0
23.040,91.532,1.0
23.400,90.987,1.0
23.760,90.555,1.0
24.130,90.642,1.0
21.660,93.820,1.0
21.990,92.784,1.0
22.320,91.517,1.0
22.660,91.814,1.0
23.010,91.720,1.0
23.360,91.211,1.0
23.710,90.770,1.0
24.070,90.640,1.0
24.440,91.153,1.0
22.010,94.440,1.0
22.330,92.488,1.0
22.660,91.814,1.0
22.990,91.678,1.0
23.330,91.268,1.0
23.680,90.832,1.0
24.030,90.903,1.0
24.390,90.869,1.0
24.750,90.824,1.0
22.370,94.616,1.0
22.680,92.077,1.0
23.010,91.720,1.0
23.330,91.268,1.0
23.670,90.644,1.0
24.010,90.925,1.0
24.360,90.665,1.0
24.710,90.595,1.0
25.060,91.170,1.0
22.730,93.872,1.0
23.040,91.532,1.0
23.360,91.211,1.0
23.680,90.832,1.0
24.010,90.925,1.0
24.350,90.411,1.0
24.690,90.758,1.0
25.030,90.455,1.0
25.390,91.204,1.0
23.090,94.596,1.0
23.400,90.987,1.0
23.710,90.770,1.0
24.030,90.903,1.0
24.360,90.665,1.0
24.690,90.758,1.0
25.020,90.811,1.0
25.370,90.520,1.0
25.710,91.188,1.0
23.460,94.085,1.0
23.760,90.555,1.0
24.070,90.640,1.0
24.390,90.869,1.0
24.710,90.595,1.0
25.030,90.455,1.0
25.370,90.520,1.0
25.700,90.284,1.0
26.050,91.211,1.0
23.840,94.718,1.0
24.130,90.642,1.0
24.440,91.153,1.0
24.750,90.824,1.0
25.060,91.170,1.0
25.390,91.204,1.0
25.710,91.188,1.0
26.050,91.211,1.0
26.380,91.671,1.0
15.770,92.245,1.0
15.840,90.055,1.0
15.920,90.145,1.0
16.020,92.369,1.0
16.140,90.467,1.0
16.270,90.594,1.0
16.420,92.506,1.0
16.570,90.966,1.0
16.750,92.668,1.0
16.210,90.135,1.0
16.280,90.119,1.0
16.360,90.630,1.0
16.460,91.112,1.0
16.580,91.908,1.0
16.700,92.590,1.0
16.840,93.384,1.0
17.000,93.942,1.0
17.170,96.122,1.0
16.660,91.034,1.0
16.730,92.332,1.0
16.810,92.618,1.0
16.900,92.796,1.0
17.010,93.298,1.0
17.140,94.093,1.0
17.280,95.496,1.0
17.430,97.147,1.0
17.590,100.634,1.0
17.110,92.821,1.0
17.180,95.106,1.0
17.260,95.231,1.0
17.350,95.564,1.0
17.460,96.214,1.0
17.580,97.772,1.0
17.710,99.784,1.0
17.860,100.700,1.0
18.020,105.743,1.0
17.560,93.544,1.0
17.630,97.933,1.0
17.710,98.754,1.0
17.800,100.587,1.0
17.900,101.376,1.0
18.020,102.065,1.0
18.150,103.904,1.0
18.290,109.606,1.0
18.450,114.411,1.0
18.020,95.314,1.0
18.080,102.939,1.0
18.160,104.301,1.0
18.250,106.969,1.0
18.350,110.446,1.0
18.460,110.952,1.0
18.590,118.186,1.0
18.730,116.902,1.0
18.890,104.675,1.0
18.480,96.303,1.0
18.540,116.318,1.0
18.610,139.360,1.0
18.700,121.450,1.0
18.800,121.283,1.0
18.910,111.890,1.0
19.040,106.630,1.0
19.170,106.469,1.0
19.320,99.042,1.0
18.940,98.731,1.0
19.000,109.737,1.0
19.070,108.165,1.0
19.160,105.197,1.0
19.250,104.690,1.0
19.360,104.158,1.0
19.480,101.807,1.0
19.620,101.204,1.0
19.760,96.706,1.0
19.400,99.390,1.0
19.460,99.724,1.0
19.530,99.040,1.0
19.610,98.185,1.0
19.710,97.978,1.0
19.820,97.623,1.0
19.930,96.510,1.0
20.070,96.518,1.0
20.210,93.570,1.0
17.280,91.968,1.0
17.490,93.158,1.0
17.720,92.720,1.0
17.960,94.941,1.0
18.220,94.318,1.0
18.480,93.597,1.0
18.750,93.548,1.0
19.030,93.587,1.0
19.320,93.731,1.0
17.680,90.508,1.0
17.900,100.005,1.0
18.120,103.984,1.0
18.360,111.436,1.0
18.600,120.544,1.0
18.860,109.739,1.0
19.120,105.916,1.0
19.400,103.684,1.0
19.680,105.558,1.0
18.100,90.639,1.0
18.300,107.214,1.0
18.520,124.041,1.0
18.750,119.049,1.0
18.990,111.768,1.0
19.250,104.701,1.0
19.510,100.870,1.0
19.780,99.559,1.0
20.050,100.978,1.0
18.510,91.098,1.0
18.720,117.094,1.0
18.930,112.040,1.0
19.160,104.792,1.0
19.390,103.603,1.0
19.640,100.870,1.0
19.890,98.255,1.0
20.160,97.618,1.0
20.430,97.876,1.0
18.930,92.641,1.0
19.130,106.100,1.0
19.340,102.114,1.0
19.560,101.157,1.0
19.790,99.930,1.0
20.030,97.702,1.0
20.280,96.981,1.0
20.540,95.508,1.0
20.810,96.070,1.0
19.360,92.770,1.0
19.550,102.156,1.0
19.760,99.969,1.0
19.970,98.030,1.0
20.200,97.016,1.0
20.440,96.412,1.0
20.680,95.161,1.0
20.940,94.823,1.0
21.200,94.394,1.0
19.780,92.746,1.0
19.970,97.795,1.0
20.180,97.193,1.0
20.390,96.563,1.0
20.610,95.220,1.0
20.840,95.180,1.0
21.080,94.142,1.0
21.330,93.765,1.0
21.590,93.598,1.0
20.210,93.945,1.0
20.400,96.175,1.0
20.600,95.556,1.0
20.810,95.018,1.0
21.020,94.222,1.0
21.250,94.090,1.0
21.490,93.493,1.0
21.730,92.677,1.0
21.990,92.940,1.0
20.650,94.176,1.0
20.830,93.986,1.0
21.030,93.376,1.0
21.230,93.142,1.0
21.440,92.645,1.0
21.660,92.343,1.0
21.900,91.940,1.0
22.140,91.997,1.0
22.390,91.722,1.0
16.320,91.045,1.0
16.180,90.431,1.0
16.060,91.531,1.0
15.960,90.949,1.0
15.860,92.090,1.0
15.790,90.620,1.0
15.730,92.027,1.0
15.680,91.344,1.0
15.650,93.229,1.0
16.750,94.751,1.0
16.620,92.111,1.0
16.500,91.419,1.0
16.400,90.758,1.0
16.310,90.181,1.0
16.230,89.826,1.0
16.170,89.451,1.0
16.130,89.195,1.0
16.100,90.838,1.0
17.180,96.889,1.0
17.050,93.419,1.0
16.940,92.940,1.0
16.840,92.653,1.0
16.750,92.462,1.0
16.680,92.227,1.0
16.620,92.008,1.0
16.580,91.781,1.0
16.550,92.168,1.0
17.620,102.696,1.0
17.500,96.545,1.0
17.380,95.765,1.0
17.290,95.304,1.0
17.200,95.040,1.0
17.130,94.889,1.0
17.080,94.425,1.0
17.030,94.100,1.0
17.010,93.617,1.0
18.060,110.638,1.0
17.940,101.754,1.0
17.830,101.033,1.0
17.730,99.248,1.0
17.650,98.045,1.0
17.580,97.271,1.0
17.530,97.055,1.0
17.490,97.050,1.0
17.460,95.249,1.0
18.510,113.876,1.0
18.390,111.473,1.0
18.280,108.501,1.0
18.190,105.361,1.0
18.110,103.083,1.0
18.040,102.743,1.0
17.990,102.151,1.0
17.950,101.982,1.0
17.920,96.775,1.0
18.950,102.486,1.0
