distance,PL,category
9.630,102.676,1.0
10.050,103.226,1.0
10.470,101.523,1.0
10.910,103.848,1.0
11.340,103.646,1.0
11.790,100.748,1.0
12.230,104.309,1.0
12.680,105.642,1.0
13.140,101.832,1.0
9.880,102.054,1.0
10.290,100.407,1.0
10.710,102.769,1.0
11.130,96.972,1.0
11.560,104.238,1.0
12.000,103.499,1.0
12.430,98.005,1.0
12.880,100.949,1.0
13.330,129.675,1.0
10.230,102.766,1.0
10.630,107.751,1.0
11.030,97.103,1.0
11.440,100.518,1.0
11.860,110.772,1.0
12.280,98.745,1.0
12.710,98.971,1.0
13.150,108.284,1.0
13.590,106.297,1.0
10.660,102.688,1.0
11.040,96.927,1.0
11.430,100.185,1.0
11.830,114.280,1.0
12.230,99.086,1.0
12.640,98.540,1.0
13.060,105.023,1.0
13.480,110.029,1.0
13.910,100.800,1.0
11.160,103.239,1.0
11.530,102.364,1.0
11.900,107.466,1.0
12.280,98.351,1.0
12.670,98.585,1.0
13.070,106.664,1.0
13.470,108.100,1.0
13.890,100.303,1.0
14.300,99.536,1.0
16.870,106.544,1.0
17.110,106.724,1.0
17.360,107.406,1.0
17.630,107.511,1.0
17.900,107.000,1.0
18.180,107.083,1.0
18.480,107.091,1.0
18.780,107.782,1.0
19.090,108.221,1.0
17.700,107.133,1.0
17.940,114.201,1.0
18.180,137.915,1.0
18.430,113.923,1.0
18.690,108.608,1.0
18.960,105.326,1.0
19.250,103.488,1.0
19.540,102.770,1.0
19.830,102.370,1.0
18.560,106.851,1.0
18.780,107.222,1.0
19.010,105.164,1.0
19.250,103.466,1.0
19.500,102.568,1.0
19.760,102.200,1.0
20.030,102.256,1.0
20.310,102.570,1.0
20.600,103.540,1.0
19.430,108.695,1.0
19.640,102.387,1.0
19.860,102.172,1.0
20.090,102.101,1.0
20.330,102.570,1.0
20.580,103.237,1.0
20.840,104.416,1.0
21.110,105.909,1.0
21.390,108.046,1.0
20.310,107.787,1.0
20.510,102.897,1.0
20.720,103.659,1.0
20.940,104.684,1.0
21.170,106.236,1.0
21.410,108.381,1.0
21.660,112.132,1.0
21.920,118.312,1.0
22.190,132.937,1.0
14.990,104.785,1.0
15.450,105.442,1.0
15.920,108.289,1.0
16.400,108.252,1.0
16.870,105.826,1.0
17.340,104.675,1.0
17.820,105.244,1.0
18.300,106.955,1.0
18.770,109.413,1.0
15.150,105.578,1.0
15.610,111.104,1.0
16.080,102.563,1.0
16.550,100.458,1.0
17.020,101.333,1.0
17.490,104.808,1.0
17.960,114.837,1.0
18.430,113.662,1.0
18.910,105.585,1.0
15.380,105.490,1.0
15.840,104.855,1.0
16.290,101.101,1.0
16.760,100.506,1.0
17.220,102.397,1.0
17.680,107.901,1.0
18.150,134.325,1.0
18.620,109.584,1.0
19.090,104.154,1.0
15.670,106.122,1.0
16.120,102.404,1.0
16.570,100.430,1.0
17.020,101.387,1.0
17.480,105.013,1.0
17.940,113.605,1.0
18.400,115.143,1.0
18.860,106.294,1.0
19.320,103.203,1.0
16.020,106.615,1.0
16.450,100.664,1.0
16.900,100.746,1.0
17.340,103.209,1.0
17.790,108.670,1.0
18.240,130.521,1.0
18.690,108.612,1.0
19.150,103.741,1.0
19.610,102.158,1.0
20.400,108.416,1.0
20.750,108.512,1.0
21.100,109.033,1.0
21.460,109.117,1.0
21.820,108.736,1.0
22.190,108.902,1.0
22.570,108.768,1.0
22.950,109.424,1.0
23.330,109.592,1.0
21.100,109.033,1.0
21.440,109.109,1.0
21.780,113.095,1.0
22.130,128.917,1.0
22.480,118.596,1.0
22.840,112.413,1.0
23.200,108.211,1.0
23.570,106.577,1.0
23.940,105.268,1.0
21.820,108.736,1.0
22.150,129.594,1.0
22.480,118.596,1.0
22.810,112.623,1.0
23.160,109.025,1.0
23.510,106.616,1.0
23.860,105.210,1.0
24.220,104.522,1.0
24.580,104.014,1.0
22.570,108.768,1.0
22.880,111.666,1.0
23.200,108.211,1.0
23.530,106.468,1.0
23.860,105.210,1.0
24.200,104.496,1.0
24.540,104.361,1.0
24.890,104.057,1.0
25.240,104.023,1.0
23.330,109.592,1.0
23.630,106.144,1.0
23.940,105.268,1.0
24.260,104.598,1.0
24.580,104.014,1.0
24.910,103.982,1.0
25.240,104.023,1.0
25.580,104.343,1.0
25.930,104.985,1.0
14.990,104.785,1.0
15.060,105.693,1.0
15.150,105.578,1.0
15.260,105.525,1.0
15.380,105.490,1.0
15.520,105.626,1.0
15.670,106.122,1.0
15.840,106.215,1.0
16.020,106.615,1.0
15.920,108.289,1.0
15.990,103.202,1.0
16.080,102.563,1.0
16.180,101.589,1.0
16.290,101.101,1.0
16.420,100.796,1.0
16.570,100.430,1.0
16.730,100.720,1.0
16.900,100.746,1.0
16.870,105.826,1.0
16.930,101.138,1.0
17.020,101.333,1.0
17.110,101.951,1.0
17.220,102.397,1.0
17.340,103.583,1.0
17.480,105.013,1.0
17.630,106.920,1.0
17.790,108.670,1.0
17.820,105.244,1.0
17.880,112.355,1.0
17.960,114.837,1.0
18.050,118.777,1.0
18.150,134.325,1.0
18.270,122.004,1.0
18.400,115.143,1.0
18.540,111.070,1.0
18.690,108.612,1.0
18.770,109.413,1.0
18.830,106.064,1.0
18.910,105.585,1.0
