distance,PL,category
20.180,69.002,1.0
20.530,68.221,1.0
20.890,68.749,1.0
21.250,68.694,1.0
21.620,68.308,1.0
21.990,68.308,1.0
22.370,68.833,1.0
22.750,69.422,1.0
23.140,69.392,1.0
20.530,68.174,1.0
20.880,63.326,1.0
21.230,63.861,1.0
21.580,64.060,1.0
21.940,64.332,1.0
22.310,64.536,1.0
22.680,64.558,1.0
23.060,64.688,1.0
23.440,66.248,1.0
20.890,68.750,1.0
21.230,63.861,1.0
21.570,61.817,1.0
21.920,63.006,1.0
22.280,63.138,1.0
22.640,63.415,1.0
23.010,63.399,1.0
23.380,63.450,1.0
23.750,65.210,1.0
21.250,68.734,1.0
21.580,64.060,1.0
21.920,63.006,1.0
22.270,62.086,1.0
22.620,63.321,1.0
22.970,63.340,1.0
23.330,63.487,1.0
23.700,63.390,1.0
24.070,65.284,1.0
21.620,68.326,1.0
21.940,64.332,1.0
22.280,63.138,1.0
22.620,63.321,1.0
22.960,63.265,1.0
23.310,64.123,1.0
23.670,64.183,1.0
24.030,64.201,1.0
24.400,65.891,1.0
21.990,68.293,1.0
22.310,64.536,1.0
22.640,63.415,1.0
22.970,63.340,1.0
23.310,64.123,1.0
23.660,65.114,1.0
24.010,65.352,1.0
24.370,65.229,1.0
24.730,67.124,1.0
22.370,68.800,1.0
22.680,64.558,1.0
23.010,63.399,1.0
23.330,63.487,1.0
23.670,64.183,1.0
24.010,65.352,1.0
24.360,66.528,1.0
24.710,66.246,1.0
25.060,68.507,1.0
22.750,69.381,1.0
23.060,64.688,1.0
23.380,63.450,1.0
23.700,63.390,1.0
24.030,64.201,1.0
24.370,65.229,1.0
24.710,66.246,1.0
25.050,68.088,1.0
25.410,68.825,1.0
23.140,69.351,1.0
23.440,66.248,1.0
23.750,65.210,1.0
24.070,65.284,1.0
24.400,65.891,1.0
24.730,67.124,1.0
25.060,68.507,1.0
25.410,68.825,1.0
25.750,70.055,1.0
14.680,66.273,1.0
14.760,65.564,1.0
14.850,65.608,1.0
14.960,65.999,1.0
15.090,66.307,1.0
15.220,66.830,1.0
15.380,66.729,1.0
15.550,66.202,1.0
15.730,66.224,1.0
15.160,62.438,1.0
15.230,60.464,1.0
15.320,60.577,1.0
15.430,60.502,1.0
15.550,60.563,1.0
15.690,60.672,1.0
15.840,60.824,1.0
16.000,60.981,1.0
16.180,63.193,1.0
15.640,62.576,1.0
15.710,60.192,1.0
15.800,60.167,1.0
15.900,60.162,1.0
16.020,60.291,1.0
16.150,60.209,1.0
16.290,60.333,1.0
16.450,60.411,1.0
16.630,62.533,1.0
16.120,62.973,1.0
16.190,61.191,1.0
16.270,61.243,1.0
16.370,61.410,1.0
16.490,61.416,1.0
16.610,61.314,1.0
16.760,61.447,1.0
16.910,61.608,1.0
17.080,63.618,1.0
16.600,63.077,1.0
16.670,63.119,1.0
16.750,62.780,1.0
16.850,62.805,1.0
16.960,62.728,1.0
17.080,62.813,1.0
17.220,62.855,1.0
17.370,63.198,1.0
17.540,65.355,1.0
17.080,63.406,1.0
17.150,63.573,1.0
17.230,63.050,1.0
17.320,63.000,1.0
17.430,63.097,1.0
17.550,63.351,1.0
17.680,63.689,1.0
17.830,63.770,1.0
17.990,66.124,1.0
17.570,63.603,1.0
17.630,62.764,1.0
17.710,62.422,1.0
17.800,62.549,1.0
17.900,62.736,1.0
18.020,63.060,1.0
18.150,63.204,1.0
18.300,63.086,1.0
18.450,65.439,1.0
18.050,63.805,1.0
18.110,62.588,1.0
18.190,62.210,1.0
18.280,62.338,1.0
18.380,62.338,1.0
18.490,62.361,1.0
18.620,62.321,1.0
18.760,62.239,1.0
18.910,64.586,1.0
18.530,63.987,1.0
18.590,64.536,1.0
18.670,63.167,1.0
18.750,63.336,1.0
18.850,63.252,1.0
18.970,63.232,1.0
19.090,63.246,1.0
19.230,63.260,1.0
19.380,65.997,1.0
16.290,67.870,1.0
16.530,66.841,1.0
16.770,66.718,1.0
17.020,66.941,1.0
17.290,67.151,1.0
17.560,67.196,1.0
17.850,67.200,1.0
18.140,67.306,1.0
18.450,67.440,1.0
16.730,65.430,1.0
16.950,61.561,1.0
17.190,61.737,1.0
17.440,61.912,1.0
17.700,61.958,1.0
17.960,62.074,1.0
18.240,62.292,1.0
18.530,62.528,1.0
18.830,64.384,1.0
17.160,65.751,1.0
17.380,61.037,1.0
17.610,61.010,1.0
17.850,61.158,1.0
18.110,61.325,1.0
18.370,61.312,1.0
18.640,61.480,1.0
18.920,61.673,1.0
19.210,63.454,1.0
17.600,65.831,1.0
17.810,61.308,1.0
18.040,61.807,1.0
18.280,61.752,1.0
18.520,61.981,1.0
18.780,61.974,1.0
19.050,61.884,1.0
19.320,61.973,1.0
19.610,64.075,1.0
18.040,66.074,1.0
18.250,61.501,1.0
18.470,62.559,1.0
18.700,63.234,1.0
18.940,63.125,1.0
19.190,63.452,1.0
19.460,63.356,1.0
19.730,63.114,1.0
20.000,65.697,1.0
18.490,66.145,1.0
18.690,61.741,1.0
18.900,62.888,1.0
19.130,64.105,1.0
19.370,64.067,1.0
19.610,64.204,1.0
19.870,64.516,1.0
20.130,64.243,1.0
20.410,67.177,1.0
18.930,66.342,1.0
19.130,62.028,1.0
19.340,62.742,1.0
19.560,64.083,1.0
19.790,64.150,1.0
20.040,64.451,1.0
20.290,64.302,1.0
20.540,64.517,1.0
20.810,67.079,1.0
19.380,66.687,1.0
19.580,62.190,1.0
19.780,63.163,1.0
20.000,64.460,1.0
20.230,63.512,1.0
20.460,63.865,1.0
20.710,63.595,1.0
20.960,64.090,1.0
21.220,66.066,1.0
19.840,66.631,1.0
20.030,63.496,1.0
20.230,64.718,1.0
20.440,66.307,1.0
20.660,64.886,1.0
20.890,64.370,1.0
21.130,64.748,1.0
21.380,65.186,1.0
21.640,67.094,1.0
15.280,66.736,1.0
15.130,66.520,1.0
15.000,66.065,1.0
14.890,65.760,1.0
14.790,65.512,1.0
14.710,65.741,1.0
14.640,65.896,1.0
14.590,65.947,1.0
14.560,66.993,1.0
15.740,62.604,1.0
15.590,60.639,1.0
15.470,60.478,1.0
15.360,60.576,1.0
15.260,60.505,1.0
15.180,60.434,1.0
15.120,60.466,1.0
15.070,60.469,1.0
15.040,61.956,1.0
16.200,62.062,1.0
16.060,60.287,1.0
15.940,60.207,1.0
15.830,60.146,1.0
15.740,60.199,1.0
15.660,60.127,1.0
15.600,60.003,1.0
15.560,59.932,1.0
15.530,62.041,1.0
16.660,63.425,1.0
16.530,61.170,1.0
16.410,61.445,1.0
16.300,61.296,1.0
16.220,61.190,1.0
16.140,61.214,1.0
16.080,61.249,1.0
16.040,61.242,1.0
16.010,62.368,1.0
17.130,65.379,1.0
17.000,62.666,1.0
16.880,62.778,1.0
16.780,62.812,1.0
16.690,62.708,1.0
16.620,62.582,1.0
16.560,62.520,1.0
16.520,62.490,1.0
16.490,62.511,1.0
17.590,66.049,1.0
17.470,63.263,1.0
17.360,63.028,1.0
17.260,63.020,1.0
17.170,63.090,1.0
17.100,63.128,1.0
17.050,63.119,1.0
17.010,63.046,1.0
16.980,62.874,1.0
18.060,65.302,1.0
17.940,63.029,1.0
17.830,62.432,1.0
17.740,62.465,1.0
17.650,62.367,1.0
17.590,62.317,1.0
17.530,62.297,1.0
17.490,62.291,1.0
17.460,63.069,1.0
18.530,64.474,1.0
18.420,62.643,1.0
18.310,62.161,1.0
18.220,62.321,1.0
18.140,62.251,1.0
18.070,62.187,1.0
18.020,62.089,1.0
17.980,62.089,1.0
17.950,63.334,1.0
19.010,65.803,1.0
18.890,63.722,1.0
18.790,63.349,1.0
18.700,63.130,1.0
18.620,63.269,1.0
18.550,63.227,1.0
18.500,63.178,1.0
18.460,63.203,1.0
18.440,63.539,1.0
14.560,66.990,1.0
14.590,65.946,1.0
14.640,65.895,1.0
14.710,65.735,1.0
14.790,65.510,1.0
14.890,65.770,1.0
15.000,66.067,1.0
15.130,66.536,1.0
15.280,66.730,1.0
15.040,61.958,1.0
15.070,60.470,1.0
15.120,60.465,1.0
15.190,60.434,1.0
15.260,60.507,1.0
15.360,60.575,1.0
15.470,60.477,1.0
15.600,60.642,1.0
15.740,62.604,1.0
15.530,62.043,1.0
15.560,59.933,1.0
15.600,60.005,1.0
15.660,60.130,1.0
15.740,60.199,1.0
15.830,60.145,1.0
15.940,60.210,1.0
16.060,60.285,1.0
16.200,62.064,1.0
16.010,62.371,1.0
16.040,61.243,1.0
16.080,61.249,1.0
16.140,61.213,1.0
16.220,61.191,1.0
16.310,61.300,1.0
16.410,61.446,1.0
16.530,61.160,1.0
16.660,63.430,1.0
16.490,62.514,1.0
16.520,62.492,1.0
16.560,62.520,1.0
16.620,62.584,1.0
16.700,62.711,1.0
16.780,62.813,1.0
16.880,62.776,1.0
17.000,62.656,1.0
17.130,65.386,1.0
16.980,62.876,1.0
17.010,63.048,1.0
17.050,63.120,1.0
17.100,63.128,1.0
17.170,63.089,1.0
17.260,63.019,1.0
17.360,63.045,1.0
17.470,63.257,1.0
17.600,66.056,1.0
17.470,63.071,1.0
17.490,62.293,1.0
17.530,62.297,1.0
17.590,62.318,1.0
17.660,62.369,1.0
17.740,62.468,1.0
17.830,62.443,1.0
17.940,63.025,1.0
18.070,65.305,1.0
17.950,63.336,1.0
17.980,62.093,1.0
18.020,62.092,1.0
18.070,62.189,1.0
18.140,62.252,1.0
18.220,62.339,1.0
18.310,62.155,1.0
18.420,62.642,1.0
18.540,64.475,1.0
18.440,63.541,1.0
18.460,63.207,1.0
18.500,63.182,1.0
18.550,63.228,1.0
18.620,63.270,1.0
18.700,63.136,1.0
