distance,PL,category
11.470,101.851,1.0
11.820,103.678,1.0
12.180,103.647,1.0
12.560,100.857,1.0
12.940,108.204,1.0
13.330,106.021,1.0
13.730,104.291,1.0
14.130,109.676,1.0
14.540,103.678,1.0
11.680,104.797,1.0
12.030,101.364,1.0
12.390,98.441,1.0
12.750,121.845,1.0
13.130,99.677,1.0
13.520,100.191,1.0
13.910,126.067,1.0
14.310,100.368,1.0
14.710,100.017,1.0
11.980,102.566,1.0
12.320,97.922,1.0
12.670,107.506,1.0
13.030,101.747,1.0
13.390,98.863,1.0
13.770,109.263,1.0
14.160,103.145,1.0
14.550,99.369,1.0
14.950,104.673,1.0
12.350,106.572,1.0
12.680,108.014,1.0
13.020,102.061,1.0
13.370,98.657,1.0
13.730,106.496,1.0
14.090,105.112,1.0
14.470,99.342,1.0
14.850,102.382,1.0
15.240,120.449,1.0
12.780,103.349,1.0
13.100,100.087,1.0
13.430,98.775,1.0
13.770,108.366,1.0
14.120,103.851,1.0
14.480,99.598,1.0
14.840,101.963,1.0
15.220,129.579,1.0
15.600,101.795,1.0
17.980,107.544,1.0
18.210,107.536,1.0
18.450,107.296,1.0
18.690,106.786,1.0
18.950,107.439,1.0
19.220,107.756,1.0
19.500,108.122,1.0
19.780,108.636,1.0
20.080,107.962,1.0
18.770,108.239,1.0
18.990,113.080,1.0
19.210,107.063,1.0
19.450,104.030,1.0
19.700,102.433,1.0
19.960,102.201,1.0
20.230,102.744,1.0
20.500,104.217,1.0
20.790,108.274,1.0
19.580,107.144,1.0
19.780,102.217,1.0
20.000,102.252,1.0
20.230,102.727,1.0
20.470,104.127,1.0
20.720,106.710,1.0
20.980,111.527,1.0
21.250,127.995,1.0
21.520,114.979,1.0
20.400,109.287,1.0
20.600,105.197,1.0
20.810,108.023,1.0
21.030,112.961,1.0
21.260,130.749,1.0
21.500,115.699,1.0
21.750,109.647,1.0
22.010,106.368,1.0
22.270,104.663,1.0
21.240,107.746,1.0
21.430,119.923,1.0
21.640,111.730,1.0
21.850,107.714,1.0
22.070,105.308,1.0
22.300,104.062,1.0
22.540,103.402,1.0
22.790,103.355,1.0
23.050,104.013,1.0
16.230,106.103,1.0
16.660,106.186,1.0
17.100,110.455,1.0
17.540,106.979,1.0
17.980,106.149,1.0
18.430,105.537,1.0
18.880,109.681,1.0
19.330,111.111,1.0
19.780,108.958,1.0
16.380,106.248,1.0
16.810,135.807,1.0
17.240,104.308,1.0
17.680,101.041,1.0
18.120,102.811,1.0
18.560,111.194,1.0
19.010,112.539,1.0
19.460,104.003,1.0
19.910,102.390,1.0
16.590,106.880,1.0
17.020,110.222,1.0
17.440,102.107,1.0
17.880,101.286,1.0
18.310,105.138,1.0
18.750,125.254,1.0
19.190,107.467,1.0
19.630,102.743,1.0
20.080,102.512,1.0
16.860,108.085,1.0
17.280,103.817,1.0
17.700,101.221,1.0
18.130,102.836,1.0
18.550,111.001,1.0
18.990,113.173,1.0
19.420,104.351,1.0
19.860,102.136,1.0
20.300,103.138,1.0
17.180,107.737,1.0
17.590,100.785,1.0
18.010,102.233,1.0
18.430,107.930,1.0
18.850,120.901,1.0
19.270,105.957,1.0
19.700,102.695,1.0
20.140,102.775,1.0
20.570,105.146,1.0
21.330,108.887,1.0
21.660,108.729,1.0
22.000,108.603,1.0
22.350,108.518,1.0
22.700,109.024,1.0
23.050,109.748,1.0
23.410,110.013,1.0
23.780,109.557,1.0
24.150,109.366,1.0
22.000,108.603,1.0
22.320,104.340,1.0
22.650,103.574,1.0
22.990,103.500,1.0
23.330,104.443,1.0
23.670,106.705,1.0
24.020,110.641,1.0
24.380,119.369,1.0
24.740,123.777,1.0
22.700,109.024,1.0
23.010,103.523,1.0
23.330,104.443,1.0
23.650,106.521,1.0
23.980,110.104,1.0
24.320,116.883,1.0
24.660,127.344,1.0
25.010,113.665,1.0
25.360,109.267,1.0
23.410,110.013,1.0
23.710,106.894,1.0
24.020,110.641,1.0
24.340,118.365,1.0
24.660,127.344,1.0
24.990,113.769,1.0
