distance,PL,category
19.780,67.966,1.0
20.140,68.650,1.0
20.500,68.527,1.0
20.870,68.606,1.0
21.250,69.063,1.0
21.620,69.815,1.0
22.010,70.814,1.0
22.400,73.661,1.0
22.790,74.941,1.0
20.140,68.900,1.0
20.490,69.120,1.0
20.850,68.763,1.0
21.210,68.475,1.0
21.580,68.417,1.0
21.950,68.603,1.0
22.330,69.033,1.0
22.710,69.619,1.0
23.100,69.537,1.0
20.500,68.390,1.0
20.850,68.763,1.0
21.200,69.710,1.0
21.560,69.340,1.0
21.920,69.100,1.0
22.280,68.956,1.0
22.660,69.336,1.0
23.030,69.686,1.0
23.420,68.969,1.0
20.870,68.687,1.0
21.210,68.475,1.0
21.560,69.340,1.0
21.910,70.099,1.0
22.260,69.679,1.0
22.620,69.548,1.0
22.990,69.440,1.0
23.360,69.836,1.0
23.740,68.846,1.0
21.250,68.978,1.0
21.580,68.417,1.0
21.920,69.100,1.0
22.260,69.679,1.0
22.610,70.624,1.0
22.970,70.003,1.0
23.330,69.887,1.0
23.700,69.870,1.0
24.070,68.974,1.0
21.620,69.489,1.0
21.950,68.603,1.0
22.280,68.956,1.0
22.620,69.548,1.0
22.970,70.003,1.0
23.320,70.904,1.0
23.680,70.243,1.0
24.040,70.263,1.0
24.400,69.122,1.0
22.010,71.178,1.0
22.330,69.033,1.0
22.660,69.336,1.0
22.990,69.440,1.0
23.330,69.887,1.0
23.680,70.243,1.0
24.030,71.317,1.0
24.380,70.598,1.0
24.740,69.244,1.0
22.400,73.998,1.0
22.710,69.619,1.0
23.030,69.686,1.0
23.360,69.836,1.0
23.700,69.870,1.0
24.040,70.263,1.0
24.380,70.598,1.0
24.730,70.770,1.0
25.090,69.605,1.0
22.790,74.691,1.0
23.100,71.005,1.0
23.420,70.541,1.0
23.740,70.583,1.0
24.070,70.946,1.0
24.400,71.336,1.0
24.740,71.587,1.0
25.090,71.996,1.0
25.440,71.491,1.0
14.130,64.815,1.0
14.210,65.572,1.0
14.310,65.666,1.0
14.420,65.886,1.0
14.550,66.233,1.0
14.690,67.003,1.0
14.850,67.465,1.0
15.030,68.241,1.0
15.220,69.241,1.0
14.630,70.452,1.0
14.700,65.878,1.0
14.800,65.816,1.0
14.900,65.936,1.0
15.030,66.103,1.0
15.170,66.323,1.0
15.330,66.673,1.0
15.500,67.155,1.0
15.680,65.660,1.0
15.120,70.564,1.0
15.200,66.253,1.0
15.290,66.370,1.0
15.390,66.410,1.0
15.510,66.437,1.0
15.650,66.737,1.0
15.800,66.854,1.0
15.960,67.315,1.0
16.140,65.670,1.0
15.620,70.291,1.0
15.690,66.754,1.0
15.780,66.666,1.0
15.880,66.702,1.0
16.000,66.908,1.0
16.130,66.946,1.0
16.270,67.143,1.0
