distance,PL,category
20.980,70.152,1.0
21.320,68.178,1.0
21.660,68.749,1.0
22.010,69.002,1.0
22.370,68.677,1.0
22.730,68.766,1.0
23.090,69.090,1.0
23.460,69.282,1.0
23.840,69.232,1.0
21.320,68.127,1.0
21.650,62.058,1.0
21.990,63.277,1.0
22.330,63.310,1.0
22.680,63.391,1.0
23.040,63.585,1.0
23.400,63.665,1.0
23.760,63.586,1.0
24.130,65.461,1.0
21.660,68.753,1.0
21.990,63.277,1.0
22.320,66.511,1.0
22.660,65.562,1.0
23.010,65.748,1.0
23.360,65.790,1.0
23.710,65.794,1.0
24.070,65.614,1.0
24.440,68.185,1.0
22.010,69.021,1.0
22.330,63.310,1.0
22.660,65.562,1.0
22.990,63.786,1.0
23.330,64.393,1.0
23.680,64.664,1.0
24.030,64.849,1.0
24.390,64.838,1.0
24.750,66.718,1.0
22.370,68.696,1.0
22.680,63.391,1.0
23.010,65.748,1.0
23.330,64.393,1.0
23.670,64.848,1.0
24.010,64.911,1.0
24.360,65.081,1.0
24.710,65.023,1.0
25.060,66.700,1.0
22.730,68.781,1.0
23.040,63.585,1.0
23.360,65.790,1.0
23.680,64.664,1.0
24.010,64.911,1.0
24.350,66.170,1.0
24.690,66.026,1.0
25.030,66.085,1.0
25.390,68.084,1.0
23.090,69.100,1.0
23.400,63.665,1.0
23.710,65.794,1.0
24.030,64.849,1.0
24.360,65.081,1.0
24.690,66.026,1.0
25.020,64.276,1.0
25.370,65.240,1.0
25.710,67.111,1.0
23.460,69.286,1.0
23.760,63.586,1.0
24.070,65.614,1.0
24.390,64.838,1.0
24.710,65.023,1.0
25.030,66.085,1.0
25.370,65.240,1.0
25.700,65.998,1.0
26.050,67.751,1.0
23.840,69.232,1.0
24.130,65.461,1.0
24.440,68.185,1.0
24.750,66.718,1.0
25.060,66.700,1.0
25.390,68.084,1.0
25.710,67.111,1.0
26.050,67.751,1.0
26.380,71.019,1.0
15.770,66.044,1.0
15.840,65.929,1.0
