distance,PL,category
9.630,61.424,1.0
10.050,59.787,1.0
10.470,59.692,1.0
10.910,59.980,1.0
11.340,60.508,1.0
11.790,60.830,1.0
12.230,61.184,1.0
12.680,61.353,1.0
13.140,61.469,1.0
9.880,63.180,1.0
10.290,59.272,1.0
10.710,57.650,1.0
11.130,58.026,1.0
11.560,59.620,1.0
12.000,58.940,1.0
12.430,59.723,1.0
12.880,59.397,1.0
13.330,61.687,1.0
10.230,63.841,1.0
10.630,59.306,1.0
11.030,58.228,1.0
11.440,58.848,1.0
11.860,59.367,1.0
12.280,59.305,1.0
12.710,60.445,1.0
13.150,59.198,1.0
13.590,62.090,1.0
10.660,64.014,1.0
11.040,59.459,1.0
11.430,58.227,1.0
11.830,59.005,1.0
12.230,59.795,1.0
12.640,59.283,1.0
13.060,60.457,1.0
13.480,59.790,1.0
13.910,62.897,1.0
11.160,64.264,1.0
11.530,62.031,1.0
11.900,60.809,1.0
12.280,62.590,1.0
12.670,62.232,1.0
13.070,62.016,1.0
13.470,62.221,1.0
13.890,62.118,1.0
14.300,65.095,1.0
16.870,68.451,1.0
17.110,66.995,1.0
17.360,66.923,1.0
17.630,67.748,1.0
17.900,67.792,1.0
18.180,67.972,1.0
18.480,67.838,1.0
18.780,68.232,1.0
19.090,68.203,1.0
17.700,66.428,1.0
17.940,61.540,1.0
18.180,61.904,1.0
18.430,61.852,1.0
18.690,62.428,1.0
18.960,62.223,1.0
19.250,62.197,1.0
19.540,62.586,1.0
19.830,64.471,1.0
18.560,66.698,1.0
18.780,62.003,1.0
19.010,63.763,1.0
19.250,63.577,1.0
19.500,63.934,1.0
19.760,63.889,1.0
20.030,64.270,1.0
20.310,64.120,1.0
20.600,67.167,1.0
19.430,66.640,1.0
19.640,61.923,1.0
19.860,64.347,1.0
20.090,63.201,1.0
20.330,62.976,1.0
20.580,63.085,1.0
20.840,62.833,1.0
21.110,63.241,1.0
21.390,65.565,1.0
20.310,66.635,1.0
20.510,63.926,1.0
20.720,66.241,1.0
20.940,64.896,1.0
21.170,65.519,1.0
21.410,67.176,1.0
21.660,66.955,1.0
21.920,67.261,1.0
22.190,69.566,1.0
