distance,PL,category
11.470,101.855,1.0
11.820,103.683,1.0
12.180,103.658,1.0
12.560,100.850,1.0
12.940,108.214,1.0
13.330,106.013,1.0
13.730,104.293,1.0
14.130,109.665,1.0
14.540,103.683,1.0
11.680,102.475,1.0
12.030,101.347,1.0
12.390,98.433,1.0
12.750,121.864,1.0
13.130,99.678,1.0
13.520,100.180,1.0
13.910,125.931,1.0
14.310,100.366,1.0
14.710,100.013,1.0
11.980,101.676,1.0
12.320,97.915,1.0
12.670,107.549,1.0
13.030,101.734,1.0
13.390,98.884,1.0
13.770,109.244,1.0
14.160,103.104,1.0
14.550,99.383,1.0
14.950,104.614,1.0
12.350,102.028,1.0
12.680,108.049,1.0
13.020,102.037,1.0
13.370,98.655,1.0
13.730,106.500,1.0
14.090,105.118,1.0
14.470,99.350,1.0
14.850,102.425,1.0
15.240,120.549,1.0
12.780,104.075,1.0
13.100,100.087,1.0
13.430,98.770,1.0
13.770,108.350,1.0
14.120,103.826,1.0
14.480,99.005,1.0
14.840,101.997,1.0
15.220,126.419,1.0
15.600,101.997,1.0
17.980,105.872,1.0
18.210,107.232,1.0
18.450,106.309,1.0
18.690,107.023,1.0
18.950,106.888,1.0
19.220,108.042,1.0
19.500,107.112,1.0
19.780,108.652,1.0
20.080,108.299,1.0
18.770,107.001,1.0
18.990,113.260,1.0
19.210,107.052,1.0
19.450,104.088,1.0
19.700,102.445,1.0
19.960,102.182,1.0
20.230,102.679,1.0
20.500,104.289,1.0
20.790,108.391,1.0
19.580,106.158,1.0
19.780,102.222,1.0
20.000,102.264,1.0
20.230,102.741,1.0
20.470,104.096,1.0
20.720,106.718,1.0
20.980,111.535,1.0
21.250,127.530,1.0
21.520,114.917,1.0
20.400,108.878,1.0
20.600,105.223,1.0
20.810,107.988,1.0
21.030,113.062,1.0
21.260,131.436,1.0
21.500,115.801,1.0
21.750,109.589,1.0
22.010,106.317,1.0
22.270,104.864,1.0
21.240,108.525,1.0
21.430,119.988,1.0
21.640,111.742,1.0
21.850,107.640,1.0
22.070,105.289,1.0
22.300,104.046,1.0
22.540,103.422,1.0
22.790,103.329,1.0
23.050,103.818,1.0
16.230,106.107,1.0
16.660,106.177,1.0
17.100,110.501,1.0
17.540,106.958,1.0
17.980,106.165,1.0
18.430,105.541,1.0
18.880,109.701,1.0
19.330,111.106,1.0
19.780,109.012,1.0
16.380,106.236,1.0
16.810,136.694,1.0
17.240,104.326,1.0
17.680,101.054,1.0
18.120,102.819,1.0
18.560,111.242,1.0
19.010,112.467,1.0
19.460,104.014,1.0
19.910,102.391,1.0
16.590,106.823,1.0
17.020,110.233,1.0
17.440,102.079,1.0
17.880,101.290,1.0
18.310,105.133,1.0
18.750,125.217,1.0
19.190,107.484,1.0
19.630,102.745,1.0
20.080,102.505,1.0
16.860,107.055,1.0
17.280,103.844,1.0
17.700,101.211,1.0
18.130,102.849,1.0
18.550,110.988,1.0
18.990,113.232,1.0
19.420,104.359,1.0
19.860,102.133,1.0
20.300,103.141,1.0
17.180,106.562,1.0
17.590,101.291,1.0
18.010,102.309,1.0
18.430,107.923,1.0
18.850,120.702,1.0
19.270,105.975,1.0
19.700,102.707,1.0
20.140,102.779,1.0
20.570,105.132,1.0
21.330,107.922,1.0
21.660,109.629,1.0
22.000,108.678,1.0
22.350,108.654,1.0
22.700,110.073,1.0
23.050,109.988,1.0
23.410,109.997,1.0
23.780,109.578,1.0
24.150,109.357,1.0
22.000,108.657,1.0
22.320,104.305,1.0
22.650,103.523,1.0
22.990,103.461,1.0
23.330,104.453,1.0
23.670,106.741,1.0
24.020,110.640,1.0
24.380,119.205,1.0
24.740,124.036,1.0
22.700,110.102,1.0
23.010,103.502,1.0
23.330,104.436,1.0
23.650,106.522,1.0
23.980,110.082,1.0
24.320,116.731,1.0
24.660,127.508,1.0
25.010,113.627,1.0
25.360,109.342,1.0
23.410,110.005,1.0
23.710,106.881,1.0
24.020,110.617,1.0
24.340,118.082,1.0
24.660,127.265,1.0
24.990,113.727,1.0
25.320,109.378,1.0
25.660,106.874,1.0
26.000,105.246,1.0
24.150,109.360,1.0
24.440,122.185,1.0
24.740,123.970,1.0
25.050,113.676,1.0
25.360,109.325,1.0
25.680,106.779,1.0
26.000,105.263,1.0
26.330,104.440,1.0
26.660,104.088,1.0
16.230,106.027,1.0
16.300,106.523,1.0
16.380,107.198,1.0
16.480,107.054,1.0
16.590,107.654,1.0
16.720,108.766,1.0
16.860,106.232,1.0
17.020,105.744,1.0
17.180,107.133,1.0
17.100,110.479,1.0
17.160,105.756,1.0
17.240,104.317,1.0
17.340,102.954,1.0
17.440,102.102,1.0
17.570,101.482,1.0
17.700,101.176,1.0
17.850,101.311,1.0
18.010,102.305,1.0
17.980,106.151,1.0
18.040,102.205,1.0
18.120,102.814,1.0
18.210,103.784,1.0
18.310,105.130,1.0
18.430,107.190,1.0
18.550,110.969,1.0
18.690,118.501,1.0
18.850,120.587,1.0
18.880,109.701,1.0
18.940,116.011,1.0
19.010,112.480,1.0
19.090,109.501,1.0
19.190,107.479,1.0
19.300,105.692,1.0
19.420,104.358,1.0
19.560,103.262,1.0
19.700,102.712,1.0
19.780,109.012,1.0
19.840,102.511,1.0
19.910,102.399,1.0
19.990,102.455,1.0
20.080,102.531,1.0
20.190,102.763,1.0
20.300,103.144,1.0
20.430,103.837,1.0
20.570,105.138,1.0
17.980,107.077,1.0
18.370,108.076,1.0
18.770,108.251,1.0
19.170,107.440,1.0
19.580,107.141,1.0
19.990,108.060,1.0
20.400,109.170,1.0
20.820,109.195,1.0
21.240,108.303,1.0
18.450,107.578,1.0
18.830,127.271,1.0
19.210,107.054,1.0
19.610,102.945,1.0
20.000,102.240,1.0
20.410,103.599,1.0
20.810,108.011,1.0
21.220,123.355,1.0
21.640,111.725,1.0
18.950,106.930,1.0
19.320,105.517,1.0
19.700,102.436,1.0
20.090,102.330,1.0
20.470,104.108,1.0
20.870,109.116,1.0
21.260,130.801,1.0
21.670,111.279,1.0
22.070,105.306,1.0
19.500,107.089,1.0
19.860,102.065,1.0
20.230,102.686,1.0
20.600,105.324,1.0
20.980,111.575,1.0
21.360,125.847,1.0
21.750,109.631,1.0
22.140,105.185,1.0
22.540,103.405,1.0
20.080,108.334,1.0
20.430,104.162,1.0
20.790,108.350,1.0
21.150,120.578,1.0
21.520,114.872,1.0
21.890,107.822,1.0
22.270,104.843,1.0
22.660,103.686,1.0
23.050,103.842,1.0
8.330,101.710,1.0
8.430,103.964,1.0
8.550,97.548,1.0
8.700,99.162,1.0
8.880,102.482,1.0
9.080,98.255,1.0
9.300,105.520,1.0
9.540,102.024,1.0
9.810,105.997,1.0
8.630,100.723,1.0
8.720,99.829,1.0
8.840,95.187,1.0
8.980,97.587,1.0
9.150,110.019,1.0
9.350,95.763,1.0
9.560,100.523,1.0
9.800,100.138,1.0
10.060,97.371,1.0
9.020,99.633,1.0
9.110,117.435,1.0
9.220,100.317,1.0
9.360,95.616,1.0
9.530,98.454,1.0
9.710,109.937,1.0
9.920,96.339,1.0
10.150,99.752,1.0
10.400,105.670,1.0
9.510,100.073,1.0
9.590,102.616,1.0
9.700,114.438,1.0
9.830,98.675,1.0
9.990,96.039,1.0
10.160,100.476,1.0
10.360,107.134,1.0
10.580,96.901,1.0
10.820,98.869,1.0
10.070,98.913,1.0
10.150,100.107,1.0
10.250,108.944,1.0
10.370,105.998,1.0
10.520,98.291,1.0
10.690,97.144,1.0
10.880,102.514,1.0
11.090,108.274,1.0
11.320,96.945,1.0
16.160,107.737,1.0
16.210,107.586,1.0
16.280,107.666,1.0
16.350,107.112,1.0
16.450,105.118,1.0
16.560,104.476,1.0
16.680,105.533,1.0
16.820,105.495,1.0
16.970,108.345,1.0
17.030,111.506,1.0
17.080,107.633,1.0
17.140,106.337,1.0
17.220,104.570,1.0
17.310,103.392,1.0
17.410,102.429,1.0
17.530,101.604,1.0
17.660,101.079,1.0
17.800,102.036,1.0
17.920,104.115,1.0
17.970,101.767,1.0
18.020,102.017,1.0
18.090,102.482,1.0
18.180,103.388,1.0
18.280,104.706,1.0
18.390,106.529,1.0
18.510,109.437,1.0
18.650,114.872,1.0
18.820,108.934,1.0
18.860,121.818,1.0
18.920,116.948,1.0
18.980,113.191,1.0
19.070,110.481,1.0
19.160,108.022,1.0
19.270,106.029,1.0
19.380,104.607,1.0
19.520,104.000,1.0
19.730,107.250,1.0
19.770,102.545,1.0
