distance,PL,category
10.800,65.546,1.0
11.180,60.785,1.0
11.560,61.422,1.0
11.950,61.778,1.0
12.350,62.043,1.0
12.760,61.977,1.0
13.180,61.660,1.0
13.600,63.062,1.0
14.020,62.668,1.0
11.030,64.440,1.0
11.400,58.269,1.0
11.770,59.597,1.0
12.160,60.499,1.0
12.550,60.228,1.0
12.960,60.849,1.0
13.360,60.399,1.0
13.780,60.636,1.0
14.200,62.062,1.0
11.340,63.917,1.0
11.700,58.681,1.0
12.070,59.161,1.0
12.440,60.221,1.0
12.830,60.729,1.0
13.220,60.670,1.0
13.620,60.484,1.0
14.030,60.806,1.0
14.440,62.097,1.0
11.730,64.572,1.0
12.080,59.244,1.0
12.430,59.397,1.0
12.800,60.015,1.0
13.170,60.286,1.0
13.560,60.432,1.0
13.950,60.407,1.0
14.350,60.536,1.0
14.750,63.077,1.0
12.190,63.381,1.0
12.520,61.661,1.0
12.870,61.428,1.0
13.220,62.268,1.0
13.580,61.927,1.0
13.960,61.902,1.0
14.340,62.350,1.0
14.720,62.459,1.0
15.120,66.046,1.0
17.560,69.316,1.0
17.790,67.527,1.0
18.040,67.740,1.0
18.290,67.401,1.0
18.560,67.604,1.0
18.830,68.433,1.0
19.110,69.837,1.0
19.410,68.081,1.0
19.710,68.414,1.0
18.370,65.911,1.0
18.590,63.068,1.0
18.820,63.627,1.0
19.070,63.670,1.0
19.320,64.102,1.0
19.590,64.500,1.0
19.860,64.869,1.0
20.140,64.825,1.0
20.430,66.905,1.0
19.190,66.324,1.0
19.410,64.138,1.0
19.630,63.125,1.0
19.860,64.204,1.0
20.110,64.686,1.0
20.360,64.963,1.0
20.620,64.541,1.0
20.890,64.658,1.0
21.170,68.074,1.0
20.030,66.628,1.0
20.240,64.055,1.0
20.450,63.638,1.0
20.680,63.769,1.0
20.910,64.796,1.0
21.160,63.984,1.0
21.410,64.045,1.0
21.670,64.475,1.0
21.940,66.518,1.0
20.890,66.922,1.0
21.090,66.436,1.0
21.290,65.408,1.0
21.510,65.682,1.0
21.730,66.680,1.0
21.970,64.960,1.0
22.210,65.929,1.0
22.460,65.551,1.0
22.720,67.963,1.0
15.770,65.738,1.0
16.210,63.159,1.0
16.660,63.873,1.0
17.110,63.548,1.0
17.560,64.071,1.0
18.020,64.439,1.0
18.480,64.626,1.0
18.940,64.515,1.0
19.400,64.500,1.0
15.920,67.093,1.0
16.360,61.794,1.0
16.810,61.952,1.0
17.260,62.483,1.0
17.710,62.359,1.0
18.160,62.951,1.0
18.610,63.093,1.0
19.070,62.906,1.0
19.530,65.110,1.0
16.140,66.603,1.0
16.580,61.849,1.0
17.010,62.140,1.0
17.460,62.884,1.0
17.900,62.604,1.0
18.350,63.172,1.0
18.800,63.010,1.0
19.250,62.648,1.0
19.710,65.474,1.0
16.420,66.662,1.0
16.840,61.340,1.0
17.280,62.614,1.0
17.710,62.781,1.0
18.150,63.079,1.0
18.590,63.249,1.0
19.040,63.364,1.0
19.480,62.506,1.0
19.930,65.465,1.0
16.750,67.011,1.0
17.170,63.377,1.0
17.590,65.163,1.0
18.020,64.046,1.0
18.450,65.410,1.0
18.890,64.728,1.0
19.320,65.754,1.0
19.760,64.401,1.0
20.210,68.660,1.0
20.980,70.223,1.0
21.320,68.361,1.0
21.660,68.396,1.0
22.010,68.557,1.0
22.370,68.598,1.0
22.730,68.888,1.0
23.090,67.829,1.0
23.460,69.962,1.0
23.840,68.960,1.0
21.660,68.396,1.0
21.990,63.243,1.0
22.320,66.086,1.0
22.660,65.752,1.0
23.010,65.411,1.0
23.360,66.240,1.0
23.710,65.686,1.0
24.070,65.431,1.0
24.440,68.357,1.0
22.370,68.598,1.0
22.680,63.253,1.0
23.010,65.411,1.0
23.330,64.309,1.0
23.670,64.716,1.0
24.010,65.027,1.0
24.360,65.315,1.0
24.710,64.802,1.0
25.060,67.041,1.0
23.090,67.829,1.0
23.400,63.769,1.0
23.710,65.686,1.0
24.030,64.630,1.0
24.360,65.315,1.0
24.690,65.946,1.0
25.020,64.640,1.0
25.370,65.185,1.0
25.710,67.186,1.0
23.840,68.960,1.0
24.130,65.334,1.0
24.440,68.357,1.0
24.750,66.756,1.0
25.060,67.041,1.0
25.390,68.492,1.0
25.710,67.186,1.0
26.050,67.911,1.0
26.380,70.518,1.0
15.770,65.738,1.0
15.840,66.199,1.0
15.920,67.093,1.0
16.020,66.257,1.0
16.140,66.603,1.0
16.270,67.474,1.0
16.420,66.662,1.0
16.570,66.689,1.0
16.750,67.011,1.0
16.660,63.873,1.0
16.730,62.146,1.0
16.810,61.952,1.0
16.900,61.760,1.0
17.010,62.140,1.0
17.140,62.051,1.0
17.280,62.614,1.0
17.430,62.535,1.0
17.590,65.163,1.0
17.560,64.071,1.0
17.630,62.561,1.0
17.710,62.359,1.0
17.800,62.495,1.0
17.900,62.604,1.0
18.020,62.293,1.0
18.150,63.079,1.0
18.290,62.553,1.0
18.450,65.410,1.0
18.480,64.626,1.0
18.540,63.331,1.0
18.610,63.093,1.0
18.700,63.298,1.0
18.800,63.010,1.0
