distance,PL,category
19.810,71.052,1.0
20.170,68.503,1.0
20.530,67.460,1.0
20.900,67.020,1.0
21.270,66.859,1.0
21.650,67.478,1.0
22.030,68.759,1.0
22.420,70.658,1.0
22.810,71.023,1.0
20.170,68.608,1.0
20.520,75.783,1.0
20.870,68.794,1.0
21.230,68.644,1.0
21.600,68.259,1.0
21.970,67.929,1.0
22.350,67.827,1.0
22.730,68.145,1.0
23.120,70.473,1.0
20.530,67.416,1.0
20.870,68.794,1.0
21.220,72.523,1.0
21.580,68.204,1.0
21.940,68.228,1.0
22.310,68.171,1.0
22.680,67.516,1.0
23.060,67.395,1.0
23.440,69.811,1.0
20.900,66.988,1.0
21.230,68.644,1.0
21.580,68.204,1.0
21.930,70.936,1.0
22.280,67.966,1.0
22.650,67.943,1.0
23.010,67.919,1.0
23.380,67.306,1.0
23.760,69.609,1.0
21.270,66.861,1.0
21.600,68.259,1.0
21.940,68.228,1.0
22.280,67.966,1.0
22.630,69.599,1.0
22.990,67.915,1.0
23.350,67.860,1.0
23.720,67.706,1.0
24.090,69.443,1.0
21.650,67.293,1.0
21.970,67.929,1.0
22.310,68.171,1.0
22.650,67.943,1.0
22.990,67.915,1.0
23.340,68.901,1.0
23.700,67.901,1.0
24.060,67.695,1.0
24.420,69.366,1.0
22.030,68.864,1.0
22.350,67.827,1.0
22.680,67.516,1.0
23.010,67.919,1.0
23.350,67.860,1.0
23.700,67.901,1.0
24.050,68.730,1.0
24.400,67.552,1.0
24.760,69.520,1.0
22.420,70.672,1.0
22.730,68.145,1.0
23.060,67.395,1.0
23.380,67.306,1.0
23.720,67.706,1.0
24.060,67.695,1.0
24.400,67.552,1.0
24.750,69.212,1.0
25.110,69.557,1.0
22.810,71.064,1.0
23.120,70.473,1.0
23.440,69.811,1.0
23.760,69.609,1.0
24.090,69.443,1.0
24.420,69.366,1.0
24.760,69.520,1.0
25.110,69.557,1.0
25.460,68.327,1.0
14.170,65.652,1.0
14.240,65.078,1.0
14.340,65.021,1.0
14.450,65.379,1.0
14.580,65.313,1.0
14.730,65.882,1.0
14.890,66.413,1.0
15.060,66.727,1.0
15.250,67.066,1.0
14.660,63.485,1.0
14.740,64.514,1.0
14.830,64.661,1.0
14.940,64.546,1.0
15.060,64.624,1.0
15.200,64.725,1.0
15.360,64.974,1.0
15.530,65.133,1.0
15.710,70.043,1.0
15.150,63.479,1.0
15.230,64.239,1.0
15.320,64.080,1.0
15.420,64.139,1.0
15.540,64.271,1.0
15.680,64.166,1.0
15.830,64.500,1.0
15.990,64.491,1.0
16.170,68.737,1.0
15.650,63.183,1.0
15.720,63.866,1.0
15.810,63.966,1.0
15.910,63.983,1.0
16.030,63.840,1.0
16.160,64.043,1.0
16.300,64.129,1.0
16.460,64.529,1.0
16.640,67.891,1.0
16.140,64.220,1.0
16.210,63.801,1.0
16.300,63.680,1.0
16.400,63.663,1.0
16.510,63.856,1.0
16.640,63.944,1.0
16.780,63.823,1.0
16.940,64.113,1.0
17.100,67.502,1.0
16.640,63.894,1.0
16.710,63.524,1.0
16.790,63.742,1.0
16.880,63.835,1.0
16.990,63.771,1.0
17.120,63.654,1.0
17.260,63.585,1.0
17.410,63.817,1.0
17.570,67.206,1.0
17.130,65.427,1.0
17.200,63.626,1.0
17.280,63.536,1.0
17.370,63.503,1.0
