distance,PL,category
20.180,107.944,1.0
20.530,108.396,1.0
20.890,107.830,1.0
21.250,108.563,1.0
21.620,108.613,1.0
21.990,109.458,1.0
22.370,108.784,1.0
22.750,108.667,1.0
23.140,110.108,1.0
20.530,108.395,1.0
20.880,103.391,1.0
21.230,104.951,1.0
21.580,107.386,1.0
21.940,110.675,1.0
22.310,114.555,1.0
22.680,122.264,1.0
23.060,124.777,1.0
23.440,113.356,1.0
20.890,107.828,1.0
21.230,104.951,1.0
21.570,107.547,1.0
21.920,109.787,1.0
22.280,113.876,1.0
22.640,124.499,1.0
23.010,129.284,1.0
23.380,115.118,1.0
23.750,111.080,1.0
21.250,108.561,1.0
21.580,107.386,1.0
21.920,109.787,1.0
22.270,114.677,1.0
22.620,121.649,1.0
22.970,128.867,1.0
23.330,116.168,1.0
23.700,112.301,1.0
24.070,108.998,1.0
21.620,108.614,1.0
21.940,110.675,1.0
22.280,113.876,1.0
22.620,121.649,1.0
22.960,125.551,1.0
23.310,116.728,1.0
23.670,112.592,1.0
24.030,109.556,1.0
24.400,107.799,1.0
21.990,109.458,1.0
22.310,114.555,1.0
22.640,124.499,1.0
22.970,128.867,1.0
23.310,116.728,1.0
23.660,112.610,1.0
24.010,109.912,1.0
24.370,108.038,1.0
24.730,106.995,1.0
22.370,108.789,1.0
22.680,122.264,1.0
23.010,129.284,1.0
23.330,116.168,1.0
23.670,112.592,1.0
24.010,109.912,1.0
24.360,107.708,1.0
24.710,106.535,1.0
25.060,106.086,1.0
22.750,108.670,1.0
23.060,124.777,1.0
23.380,115.118,1.0
23.700,112.301,1.0
24.030,109.556,1.0
24.370,108.038,1.0
24.710,106.535,1.0
25.050,105.932,1.0
25.410,105.500,1.0
23.140,110.112,1.0
23.440,113.356,1.0
23.750,111.080,1.0
24.070,108.998,1.0
24.400,107.799,1.0
24.730,106.995,1.0
25.060,106.086,1.0
25.410,105.500,1.0
25.750,104.759,1.0
14.680,105.015,1.0
14.760,106.211,1.0
14.850,105.448,1.0
14.960,106.287,1.0
15.090,105.605,1.0
15.220,106.444,1.0
15.380,106.169,1.0
15.550,105.697,1.0
15.730,105.331,1.0
15.160,106.274,1.0
15.230,103.009,1.0
15.320,102.334,1.0
15.430,101.581,1.0
15.550,100.832,1.0
15.690,100.241,1.0
15.840,100.008,1.0
16.000,100.216,1.0
16.180,101.000,1.0
15.640,107.715,1.0
15.710,100.324,1.0
15.800,100.369,1.0
15.900,100.283,1.0
16.020,100.071,1.0
16.150,100.271,1.0
16.290,100.851,1.0
16.450,101.228,1.0
16.630,102.502,1.0
16.120,107.750,1.0
16.190,100.297,1.0
16.270,100.653,1.0
16.370,101.095,1.0
16.490,101.301,1.0
16.610,102.137,1.0
16.760,103.011,1.0
16.910,104.206,1.0
17.080,106.444,1.0
16.600,105.929,1.0
16.670,102.441,1.0
16.750,102.796,1.0
16.850,103.845,1.0
16.960,104.557,1.0
17.080,106.173,1.0
17.220,107.783,1.0
17.370,111.048,1.0
17.540,114.229,1.0
17.080,104.749,1.0
17.150,106.980,1.0
17.230,108.162,1.0
17.320,109.512,1.0
17.430,112.350,1.0
17.550,115.645,1.0
17.680,123.732,1.0
17.830,126.477,1.0
17.990,119.062,1.0
17.570,105.378,1.0
17.630,119.821,1.0
17.710,124.894,1.0
17.800,133.041,1.0
17.900,121.481,1.0
18.020,115.786,1.0
18.150,111.719,1.0
18.300,109.605,1.0
18.450,108.586,1.0
18.050,106.603,1.0
18.110,112.983,1.0
18.190,111.320,1.0
18.280,109.936,1.0
18.380,108.269,1.0
18.490,107.224,1.0
18.620,106.080,1.0
18.760,104.894,1.0
18.910,104.534,1.0
18.530,108.316,1.0
18.590,106.579,1.0
18.670,106.080,1.0
18.750,105.345,1.0
18.850,104.643,1.0
18.970,104.156,1.0
19.090,103.413,1.0
19.230,102.766,1.0
19.380,102.497,1.0
16.290,106.776,1.0
16.530,106.672,1.0
16.770,106.797,1.0
17.020,106.691,1.0
17.290,106.511,1.0
17.560,107.335,1.0
17.850,107.365,1.0
18.140,107.480,1.0
18.450,107.403,1.0
16.730,107.074,1.0
16.950,104.671,1.0
17.190,107.982,1.0
17.440,112.310,1.0
17.700,122.010,1.0
17.960,118.156,1.0
18.240,109.743,1.0
18.530,106.579,1.0
18.830,104.448,1.0
17.160,107.210,1.0
17.380,111.395,1.0
17.610,117.557,1.0
17.850,122.909,1.0
18.110,113.696,1.0
18.370,108.278,1.0
18.640,105.879,1.0
18.920,104.105,1.0
19.210,102.651,1.0
17.600,106.448,1.0
17.810,130.379,1.0
18.040,114.795,1.0
18.280,110.109,1.0
18.520,106.559,1.0
18.780,104.992,1.0
19.050,103.590,1.0
19.320,102.636,1.0
19.610,102.402,1.0
18.040,106.485,1.0
18.250,110.621,1.0
18.470,107.361,1.0
18.700,105.573,1.0
18.940,104.006,1.0
19.190,102.935,1.0
19.460,102.386,1.0
19.730,102.271,1.0
20.000,102.466,1.0
18.490,107.107,1.0
18.690,105.256,1.0
18.900,104.317,1.0
19.130,103.251,1.0
19.370,102.552,1.0
19.610,102.143,1.0
19.870,102.010,1.0
20.130,102.172,1.0
20.410,102.903,1.0
18.930,107.973,1.0
19.130,103.277,1.0
19.340,102.663,1.0
19.560,102.376,1.0
19.790,102.250,1.0
20.040,102.215,1.0
20.290,102.465,1.0
20.540,102.899,1.0
20.810,103.889,1.0
19.380,108.604,1.0
19.580,102.340,1.0
19.780,102.027,1.0
20.000,102.057,1.0
20.230,102.381,1.0
20.460,102.773,1.0
20.710,103.259,1.0
20.960,104.014,1.0
21.220,105.209,1.0
19.840,108.579,1.0
20.030,101.924,1.0
20.230,102.272,1.0
20.440,102.864,1.0
20.660,103.346,1.0
20.890,104.177,1.0
21.130,105.076,1.0
21.380,105.939,1.0
21.640,106.833,1.0
15.280,105.456,1.0
15.130,105.326,1.0
15.000,105.429,1.0
14.890,106.529,1.0
14.790,105.569,1.0
14.710,106.162,1.0
14.640,105.080,1.0
14.590,105.990,1.0
14.560,106.068,1.0
15.740,99.684,1.0
15.590,100.589,1.0
15.470,101.305,1.0
15.360,102.072,1.0
15.260,102.801,1.0
15.180,103.389,1.0
15.120,103.926,1.0
15.070,104.388,1.0
15.040,108.548,1.0
16.200,100.120,1.0
16.060,100.087,1.0
15.940,100.196,1.0
15.830,100.365,1.0
15.740,100.333,1.0
15.660,100.353,1.0
15.600,100.508,1.0
15.560,100.739,1.0
15.530,105.342,1.0
16.660,102.372,1.0
16.530,101.466,1.0
16.410,101.141,1.0
16.300,100.816,1.0
16.220,100.392,1.0
16.140,100.265,1.0
16.080,100.341,1.0
16.040,100.334,1.0
16.010,103.604,1.0
17.130,107.124,1.0
17.000,104.994,1.0
16.880,104.136,1.0
16.780,103.093,1.0
16.690,102.506,1.0
16.620,102.244,1.0
16.560,101.848,1.0
16.520,101.521,1.0
16.490,103.622,1.0
17.590,120.951,1.0
17.470,112.805,1.0
17.360,110.447,1.0
17.260,108.378,1.0
17.170,107.461,1.0
17.100,106.200,1.0
17.050,105.535,1.0
17.010,105.288,1.0
16.980,105.295,1.0
