distance,PL,category
8.230,64.262,1.0
8.720,63.015,1.0
9.210,62.104,1.0
9.700,67.522,1.0
10.190,67.510,1.0
10.680,64.995,1.0
11.170,69.100,1.0
11.660,66.630,1.0
12.150,68.303,1.0
8.530,56.202,1.0
9.000,63.144,1.0
9.470,58.948,1.0
9.950,59.816,1.0
10.430,64.144,1.0
10.910,65.091,1.0
11.390,62.330,1.0
11.870,68.055,1.0
12.360,61.915,1.0
8.930,58.229,1.0
9.380,59.074,1.0
9.840,59.429,1.0
10.290,59.170,1.0
10.760,58.231,1.0
11.220,59.635,1.0
11.690,61.506,1.0
12.160,63.576,1.0
12.640,61.930,1.0
9.420,57.149,1.0
9.850,61.378,1.0
10.280,62.368,1.0
10.720,60.167,1.0
11.170,59.273,1.0
11.620,59.898,1.0
12.070,61.341,1.0
12.530,61.909,1.0
12.990,63.304,1.0
9.990,59.279,1.0
10.390,60.420,1.0
10.800,61.110,1.0
11.220,62.795,1.0
11.650,61.076,1.0
12.080,65.162,1.0
12.520,62.432,1.0
12.960,59.104,1.0
13.400,62.168,1.0
16.110,60.993,1.0
16.360,63.728,1.0
16.630,62.518,1.0
16.910,59.888,1.0
17.190,59.675,1.0
17.490,61.785,1.0
17.790,62.946,1.0
18.100,64.503,1.0
18.420,63.142,1.0
16.990,60.437,1.0
17.230,62.850,1.0
17.480,61.280,1.0
17.740,61.703,1.0
18.010,61.848,1.0
18.300,60.514,1.0
18.590,60.647,1.0
18.890,62.673,1.0
19.200,62.263,1.0
17.880,62.638,1.0
18.100,63.518,1.0
18.340,61.367,1.0
18.590,62.648,1.0
18.850,62.756,1.0
19.120,62.888,1.0
19.400,61.222,1.0
19.690,61.179,1.0
19.990,62.547,1.0
18.770,63.410,1.0
18.990,62.735,1.0
19.220,62.910,1.0
19.460,62.951,1.0
19.710,63.156,1.0
19.970,63.224,1.0
20.230,63.288,1.0
20.510,63.123,1.0
20.790,59.784,1.0
19.680,62.242,1.0
19.890,63.506,1.0
20.110,63.654,1.0
20.340,63.699,1.0
20.580,63.963,1.0
20.820,64.192,1.0
21.080,64.117,1.0
21.350,63.284,1.0
21.620,60.570,1.0
14.130,64.546,1.0
14.630,66.991,1.0
15.120,68.271,1.0
15.620,70.248,1.0
16.110,74.457,1.0
16.610,65.336,1.0
17.110,69.367,1.0
17.600,76.506,1.0
18.100,68.553,1.0
14.310,64.196,1.0
14.800,60.742,1.0
15.290,64.840,1.0
15.780,65.882,1.0
16.270,61.433,1.0
16.760,62.797,1.0
17.250,63.182,1.0
17.740,66.950,1.0
18.240,64.501,1.0
14.550,62.212,1.0
15.030,64.359,1.0
15.510,68.162,1.0
16.000,64.175,1.0
16.480,67.997,1.0
16.970,65.298,1.0
17.450,65.868,1.0
17.940,68.284,1.0
18.430,65.674,1.0
