distance,PL,category
8.290,85.159,1.0
8.780,85.227,1.0
9.260,86.616,1.0
9.750,88.011,1.0
10.230,88.331,1.0
10.720,88.993,1.0
11.210,90.053,1.0
11.700,90.782,1.0
12.190,91.301,1.0
8.590,87.249,1.0
9.060,96.220,1.0
9.530,90.553,1.0
10.000,95.018,1.0
10.470,89.414,1.0
10.950,91.758,1.0
11.430,89.148,1.0
11.910,90.325,1.0
12.400,92.949,1.0
8.990,87.441,1.0
9.430,94.911,1.0
9.890,90.088,1.0
10.340,93.098,1.0
10.800,89.760,1.0
11.270,89.945,1.0
11.730,89.014,1.0
12.200,88.766,1.0
12.680,92.462,1.0
9.470,86.505,1.0
9.900,91.241,1.0
10.330,90.719,1.0
10.770,91.286,1.0
11.210,88.918,1.0
11.660,89.925,1.0
12.110,90.012,1.0
12.570,87.890,1.0
13.020,91.954,1.0
10.030,87.666,1.0
10.440,90.228,1.0
10.850,89.200,1.0
11.270,91.721,1.0
11.690,90.176,1.0
12.120,90.610,1.0
12.560,91.094,1.0
13.000,89.058,1.0
13.440,91.924,1.0
16.140,92.541,1.0
16.390,92.261,1.0
16.660,91.526,1.0
16.930,90.763,1.0
17.220,90.960,1.0
17.510,93.927,1.0
17.820,92.401,1.0
18.130,91.878,1.0
18.450,94.467,1.0
17.020,92.351,1.0
17.260,88.177,1.0
17.510,88.233,1.0
17.770,88.223,1.0
18.040,88.029,1.0
18.320,88.604,1.0
18.610,88.751,1.0
18.910,87.370,1.0
19.220,87.402,1.0
17.900,93.264,1.0
18.130,87.611,1.0
18.370,89.033,1.0
18.620,90.084,1.0
18.880,90.309,1.0
19.150,90.382,1.0
19.430,91.777,1.0
19.710,90.532,1.0
20.010,89.077,1.0
18.800,92.563,1.0
19.020,88.294,1.0
19.250,90.066,1.0
19.490,91.127,1.0
19.730,90.338,1.0
19.990,90.232,1.0
20.260,90.469,1.0
20.530,89.824,1.0
20.820,88.857,1.0
19.710,92.148,1.0
19.920,88.302,1.0
20.140,89.697,1.0
20.360,91.462,1.0
20.600,90.251,1.0
20.850,89.324,1.0
21.100,90.180,1.0
21.370,90.221,1.0
21.640,90.592,1.0
14.170,90.251,1.0
14.660,94.690,1.0
15.150,95.487,1.0
15.650,94.016,1.0
16.140,95.944,1.0
16.640,95.266,1.0
17.130,96.768,1.0
17.630,97.405,1.0
18.130,94.334,1.0
14.340,90.169,1.0
14.830,87.358,1.0
15.320,87.634,1.0
15.810,90.128,1.0
16.300,91.741,1.0
16.790,89.962,1.0
17.280,89.250,1.0
17.770,88.379,1.0
18.260,89.184,1.0
14.580,90.997,1.0
15.060,87.409,1.0
15.540,87.605,1.0
16.030,90.781,1.0
16.510,91.507,1.0
16.990,90.254,1.0
17.480,88.671,1.0
17.970,88.229,1.0
18.450,89.726,1.0
14.890,90.667,1.0
15.360,86.896,1.0
15.830,87.410,1.0
16.300,89.489,1.0
16.780,90.805,1.0
17.260,90.110,1.0
17.740,88.679,1.0
18.210,88.402,1.0
18.700,89.844,1.0
15.250,90.746,1.0
15.710,89.096,1.0
16.170,87.675,1.0
16.640,88.936,1.0
17.100,91.594,1.0
17.570,90.748,1.0
18.040,89.174,1.0
18.510,88.190,1.0
18.990,88.869,1.0
19.810,96.642,1.0
20.170,95.037,1.0
20.530,96.285,1.0
20.900,95.281,1.0
21.270,95.263,1.0
21.650,96.686,1.0
22.030,95.778,1.0
22.420,93.565,1.0
22.810,93.480,1.0
20.530,96.285,1.0
20.870,89.816,1.0
21.220,87.310,1.0
21.580,88.761,1.0
21.940,89.193,1.0
22.310,89.328,1.0
22.680,89.421,1.0
23.060,89.539,1.0
23.440,88.582,1.0
21.270,95.263,1.0
21.600,90.132,1.0
21.940,89.193,1.0
22.280,89.109,1.0
