distance,PL,category
20.260,123.670,0.0
22.030,94.266,1.0
25.970,124.294,0.0
5.190,82.206,1.0
6.470,82.227,1.0
7.870,85.037,1.0
9.480,87.497,1.0
11.220,89.625,1.0
15.830,91.699,1.0
18.700,93.511,1.0
7.340,83.383,1.0
8.650,86.039,1.0
10.660,88.197,1.0
10.660,88.197,1.0
12.240,89.859,1.0
14.790,96.393,1.0
8.820,86.215,1.0
9.940,88.353,1.0
11.730,89.498,1.0
13.180,90.405,1.0
17.280,93.109,1.0
19.940,114.787,0.0
11.220,89.550,1.0
14.990,91.235,1.0
17.130,92.557,1.0
14.790,91.085,1.0
16.050,92.101,1.0
17.130,92.557,1.0
20.460,93.924,1.0
22.750,91.054,1.0
20.260,94.192,1.0
21.200,94.366,1.0
22.030,94.266,1.0
24.700,119.974,0.0
26.630,125.063,0.0
19.740,93.991,1.0
7.670,84.742,1.0
6.550,82.391,1.0
13.330,85.741,1.0
11.560,87.182,1.0
13.730,91.413,1.0
11.730,89.058,1.0
16.390,92.361,1.0
14.750,91.748,1.0
17.280,92.806,1.0
20.460,93.924,1.0
19.040,94.161,1.0
21.960,92.630,1.0
15.830,91.904,1.0
17.740,93.085,1.0
19.860,124.182,0.0
23.010,96.291,1.0
21.600,94.992,1.0
24.700,119.974,0.0
25.320,123.399,0.0
19.730,94.018,1.0
16.420,92.313,1.0
18.150,93.450,1.0
15.050,91.844,1.0
15.800,92.177,1.0
16.330,92.248,1.0
17.730,93.115,1.0
18.150,93.456,1.0
21.200,92.586,1.0
21.960,92.630,1.0
19.040,94.161,1.0
12.440,89.002,1.0
13.950,90.347,1.0
14.750,91.748,1.0
13.180,90.282,1.0
16.570,92.473,1.0
20.040,123.560,0.0
22.500,90.432,1.0
14.480,91.247,1.0
14.240,90.729,1.0
23.540,100.592,1.0
19.740,94.511,1.0
20.530,116.884,0.0
20.840,114.979,0.0
21.200,94.259,1.0
24.110,94.475,1.0
23.540,100.592,1.0
14.310,86.306,1.0
14.750,92.851,1.0
21.200,92.586,1.0
14.890,91.132,1.0
16.780,92.575,1.0
17.740,93.085,1.0
9.480,87.530,1.0
10.330,89.817,1.0
12.110,90.438,1.0
13.030,89.740,1.0
19.040,94.038,1.0
6.470,82.223,1.0
8.760,86.741,1.0
9.480,88.327,1.0
19.740,93.991,1.0
18.700,93.514,1.0
19.940,93.442,1.0
22.750,91.054,1.0
13.030,89.812,1.0
13.950,90.413,1.0
13.950,90.340,1.0
14.060,90.766,1.0
20.040,94.813,1.0
19.860,94.690,1.0
20.530,94.061,1.0
14.340,91.105,1.0
15.050,91.844,1.0
15.800,92.112,1.0
13.660,91.142,1.0
13.030,89.564,1.0
14.240,92.304,1.0
14.480,86.521,1.0
16.050,91.977,1.0
18.370,93.000,1.0
8.050,87.347,1.0
8.360,84.702,1.0
8.760,86.465,1.0
9.260,85.924,1.0
9.840,88.922,1.0
10.480,88.569,1.0
11.170,90.544,1.0
5.910,84.241,1.0
6.160,83.794,1.0
8.360,84.753,1.0
9.100,85.822,1.0
9.890,89.601,1.0
5.470,85.460,1.0
5.740,84.973,1.0
6.160,83.794,1.0
6.700,82.551,1.0
7.340,83.414,1.0
8.050,87.396,1.0
8.820,86.162,1.0
9.630,86.847,1.0
10.480,88.310,1.0
11.350,90.399,1.0
12.240,89.409,1.0
13.140,90.631,1.0
19.660,93.838,1.0
16.780,92.470,1.0
17.740,93.171,1.0
6.700,82.552,1.0
7.060,86.821,1.0
7.540,87.544,1.0
8.110,85.040,1.0
10.240,90.119,1.0
11.030,88.147,1.0
11.860,89.181,1.0
12.720,85.775,1.0
13.590,85.389,1.0
9.100,85.617,1.0
9.480,87.727,1.0
8.110,84.593,1.0
7.670,84.689,1.0
9.260,86.510,1.0
15.150,91.898,1.0
21.960,92.630,1.0
17.730,93.115,1.0
18.370,93.000,1.0
5.470,85.460,1.0
5.910,84.241,1.0
7.130,83.227,1.0
14.890,91.067,1.0
12.110,90.330,1.0
10.330,89.883,1.0
14.060,91.257,1.0
7.060,86.758,1.0
10.710,89.629,1.0
12.440,84.398,1.0
