distance,PL,category
21.200,85.903,0.0
22.900,70.637,1.0
26.710,86.938,0.0
8.120,59.295,1.0
8.990,61.442,1.0
10.040,64.098,1.0
11.350,65.808,1.0
12.840,67.537,1.0
17.020,66.058,1.0
19.710,70.119,1.0
9.640,60.907,1.0
10.670,64.710,1.0
12.360,63.866,1.0
12.360,63.866,1.0
13.740,67.380,1.0
16.050,63.775,1.0
10.810,62.508,1.0
11.740,63.268,1.0
13.290,64.140,1.0
14.580,64.926,1.0
18.370,69.279,1.0
20.890,73.302,1.0
12.840,67.511,1.0
16.240,68.949,1.0
18.240,68.334,1.0
16.050,68.125,1.0
17.220,67.372,1.0
18.240,68.334,1.0
21.390,70.449,1.0
23.590,64.483,1.0
21.200,69.919,1.0
22.100,70.356,1.0
22.900,70.637,1.0
25.480,84.578,0.0
27.350,87.173,0.0
20.700,69.176,1.0
9.890,65.651,1.0
9.050,60.517,1.0
14.720,67.605,1.0
13.140,65.711,1.0
15.090,68.248,1.0
13.290,64.444,1.0
17.540,68.837,1.0
16.020,67.908,1.0
18.370,68.024,1.0
21.390,70.449,1.0
20.040,69.375,1.0
22.830,80.146,1.0
17.020,66.847,1.0
18.810,68.138,1.0
20.820,85.486,0.0
23.840,72.674,1.0
22.480,70.832,1.0
25.480,84.578,0.0
26.080,86.087,0.0
20.700,68.483,1.0
17.570,68.958,1.0
19.200,69.257,1.0
16.300,68.970,1.0
16.990,66.818,1.0
17.480,68.578,1.0
18.800,68.132,1.0
19.200,69.257,1.0
22.100,64.840,1.0
22.830,80.146,1.0
20.040,69.375,1.0
13.920,68.020,1.0
15.290,66.867,1.0
16.020,67.908,1.0
14.580,65.680,1.0
17.710,69.361,1.0
20.990,85.782,0.0
23.350,69.221,1.0
15.770,66.318,1.0
15.550,65.848,1.0
24.360,77.034,1.0
20.700,69.858,1.0
21.460,92.232,0.0
21.760,73.715,1.0
22.100,71.337,1.0
24.910,70.761,1.0
24.360,77.034,1.0
15.610,68.372,1.0
16.020,67.908,1.0
22.100,64.840,1.0
16.150,68.671,1.0
17.910,69.294,1.0
18.810,68.138,1.0
11.350,65.975,1.0
12.070,67.204,1.0
13.630,66.080,1.0
14.450,65.039,1.0
20.040,69.204,1.0
8.990,61.533,1.0
10.760,63.195,1.0
11.350,65.860,1.0
20.700,69.176,1.0
19.710,69.833,1.0
20.890,69.422,1.0
23.590,64.483,1.0
14.450,65.039,1.0
15.290,66.618,1.0
15.290,66.849,1.0
15.390,66.286,1.0
20.990,69.573,1.0
20.820,69.320,1.0
21.460,70.250,1.0
15.640,65.901,1.0
16.300,68.970,1.0
16.990,66.818,1.0
15.020,68.512,1.0
14.450,64.959,1.0
15.550,70.693,1.0
15.770,62.869,1.0
17.220,67.372,1.0
19.400,70.094,1.0
10.190,61.502,1.0
10.430,64.030,1.0
10.760,62.924,1.0
11.170,65.893,1.0
11.650,62.561,1.0
12.200,65.469,1.0
12.800,67.201,1.0
8.600,59.737,1.0
8.770,63.386,1.0
10.430,64.169,1.0
11.040,63.215,1.0
11.700,62.751,1.0
8.300,63.113,1.0
8.480,61.662,1.0
8.770,63.386,1.0
9.160,60.702,1.0
9.640,60.822,1.0
10.190,61.543,1.0
10.810,62.413,1.0
11.480,63.553,1.0
12.200,65.273,1.0
12.950,67.449,1.0
13.740,67.375,1.0
14.550,64.217,1.0
20.630,70.698,1.0
17.910,69.301,1.0
18.810,67.131,1.0
9.160,60.644,1.0
9.430,64.893,1.0
9.790,62.814,1.0
10.240,61.292,1.0
11.990,67.643,1.0
12.680,65.307,1.0
13.410,64.907,1.0
14.170,66.471,1.0
14.960,66.890,1.0
11.040,63.277,1.0
11.350,65.739,1.0
10.240,61.536,1.0
9.890,65.464,1.0
11.170,65.751,1.0
16.390,68.759,1.0
22.830,80.146,1.0
18.800,68.132,1.0
19.400,70.094,1.0
8.300,63.113,1.0
8.600,59.737,1.0
9.480,63.142,1.0
16.150,67.877,1.0
13.630,66.080,1.0
12.070,67.067,1.0
15.390,66.218,1.0
9.430,64.741,1.0
12.400,63.894,1.0
13.920,68.988,1.0
9.480,63.220,1.0
11.170,65.751,1.0
13.030,67.457,1.0
14.480,65.393,1.0
15.250,63.883,1.0
10.040,64.109,1.0
13.440,64.677,1.0
14.130,66.468,1.0
14.850,69.884,1.0
16.390,84.040,1.0
10.670,64.999,1.0
12.200,65.468,1.0
12.720,66.278,1.0
13.920,68.725,1.0
15.290,66.957,1.0
17.570,69.218,1.0
16.780,66.365,1.0
20.040,72.877,1.0
16.480,68.361,1.0
15.770,66.312,1.0
13.840,67.905,1.0
15.640,65.901,1.0
14.450,65.032,1.0
17.540,68.837,1.0
16.870,66.855,1.0
16.870,66.855,1.0
18.130,68.665,1.0
18.750,68.032,1.0
18.130,68.665,1.0
16.780,67.033,1.0
20.630,69.111,1.0
21.760,70.408,1.0
23.840,72.674,1.0
26.080,86.087,0.0
26.710,86.938,0.0
10.670,64.836,1.0
11.740,63.121,1.0
15.090,68.248,1.0
15.770,66.312,1.0
16.480,68.361,1.0
27.350,87.173,0.0
28.020,80.309,0.0
17.710,69.361,1.0
20.700,68.483,1.0
22.480,70.882,1.0
23.350,69.221,1.0
24.910,70.761,1.0
11.480,63.505,1.0
12.200,65.167,1.0
12.950,67.288,1.0
13.740,67.375,1.0
14.550,65.473,1.0
11.700,62.938,1.0
12.400,63.551,1.0
13.140,65.236,1.0
13.920,68.013,1.0
14.720,66.843,1.0
11.990,67.336,1.0
12.680,65.514,1.0
13.410,64.245,1.0
14.170,65.826,1.0
14.960,68.528,1.0
12.360,63.585,1.0
13.030,66.618,1.0
13.740,67.359,1.0
14.480,65.137,1.0
15.250,67.091,1.0
12.800,67.080,1.0
13.440,64.581,1.0
14.130,66.131,1.0
14.850,68.040,1.0
15.610,65.858,1.0
17.990,69.097,1.0
18.450,67.916,1.0
18.960,68.533,1.0
19.510,69.867,1.0
20.090,68.798,1.0
18.780,68.080,1.0
19.220,69.331,1.0
19.710,69.836,1.0
20.240,69.133,1.0
20.800,69.780,1.0
19.580,69.895,1.0
20.010,69.414,1.0
20.480,69.041,1.0
20.990,69.570,1.0
21.530,68.363,1.0
20.410,69.040,1.0
20.820,69.318,1.0
21.270,70.022,1.0
21.760,71.762,1.0
22.280,70.829,1.0
21.250,71.151,1.0
21.640,70.377,1.0
22.080,69.813,1.0
22.550,69.276,1.0
23.050,74.801,1.0
16.240,68.953,1.0
17.110,67.007,1.0
17.990,69.088,1.0
18.880,68.323,1.0
19.790,69.750,1.0
16.390,68.755,1.0
17.250,67.496,1.0
18.130,68.658,1.0
19.020,68.697,1.0
19.910,69.567,1.0
16.600,67.738,1.0
17.450,68.448,1.0
18.320,68.127,1.0
19.200,69.260,1.0
20.090,69.302,1.0
16.870,66.853,1.0
17.710,69.363,1.0
18.560,67.866,1.0
19.430,69.787,1.0
20.310,69.077,1.0
17.190,67.266,1.0
18.020,69.012,1.0
18.860,68.253,1.0
19.710,69.835,1.0
20.580,69.077,1.0
17.990,69.095,1.0
18.780,68.080,1.0
19.580,69.895,1.0
20.410,69.040,1.0
21.250,69.989,1.0
18.450,67.916,1.0
19.220,69.331,1.0
20.010,69.414,1.0
20.820,69.318,1.0
21.640,70.377,1.0
18.960,68.533,1.0
19.710,69.836,1.0
20.480,69.041,1.0
21.270,70.022,1.0
22.080,69.813,1.0
19.510,69.867,1.0
20.240,69.133,1.0
20.990,69.570,1.0
21.760,71.762,1.0
22.550,69.276,1.0
20.090,68.798,1.0
20.800,69.780,1.0
21.530,68.363,1.0
22.280,70.829,1.0
23.050,74.801,1.0
20.670,86.009,0.0
20.880,69.410,1.0
23.060,86.329,0.0
9.850,64.490,1.0
10.580,66.272,1.0
11.490,63.294,1.0
12.640,64.624,1.0
13.990,67.112,1.0
17.910,68.146,1.0
20.490,69.855,1.0
8.410,64.096,1.0
9.570,61.248,1.0
11.430,64.624,1.0
11.430,64.624,1.0
12.910,68.168,1.0
15.350,69.224,1.0
8.250,61.093,1.0
9.430,64.504,1.0
11.310,66.462,1.0
12.800,67.213,1.0
16.990,66.007,1.0
19.690,69.844,1.0
8.730,61.833,1.0
13.230,64.503,1.0
15.620,65.867,1.0
11.360,65.577,1.0
12.960,67.353,1.0
14.280,65.143,1.0
18.140,70.204,1.0
20.680,71.804,1.0
15.530,66.085,1.0
16.740,66.965,1.0
17.780,68.503,1.0
21.000,70.991,1.0
23.240,82.536,0.0
14.840,67.935,1.0
10.110,62.360,1.0
9.290,64.330,1.0
14.870,64.636,1.0
13.310,63.608,1.0
12.870,67.707,1.0
10.710,63.990,1.0
13.870,68.142,1.0
11.890,65.777,1.0
13.510,64.814,1.0
17.390,84.158,1.0
14.820,67.825,1.0
18.430,76.041,1.0
11.600,62.699,1.0
13.110,65.561,1.0
20.930,85.835,0.0
21.290,70.193,1.0
20.740,69.217,1.0
22.230,83.519,0.0
22.620,86.538,0.0
16.930,66.271,1.0
12.910,67.692,1.0
17.880,69.338,1.0
13.790,67.873,1.0
14.600,65.821,1.0
14.270,65.196,1.0
15.860,66.824,1.0
14.150,66.002,1.0
17.890,63.813,1.0
18.430,76.041,1.0
14.820,67.825,1.0
10.880,62.033,1.0
11.480,63.612,1.0
11.890,65.777,1.0
11.140,65.308,1.0
15.430,66.082,1.0
20.780,85.773,0.0
21.060,70.410,1.0
10.960,62.327,1.0
10.640,65.577,1.0
