distance,PL,category
20.850,85.716,0.0
22.570,87.326,0.0
26.420,86.492,0.0
7.140,58.155,1.0
8.120,61.618,1.0
9.270,65.366,1.0
10.670,65.587,1.0
12.240,67.599,1.0
16.570,66.383,1.0
19.330,71.254,1.0
8.820,63.138,1.0
9.940,64.958,1.0
11.740,62.986,1.0
11.740,62.986,1.0
13.180,66.478,1.0
15.580,69.592,1.0
10.090,61.370,1.0
11.080,65.063,1.0
12.720,63.878,1.0
14.060,66.619,1.0
17.960,68.888,1.0
20.530,73.710,1.0
12.240,66.753,1.0
15.770,68.377,1.0
17.820,64.304,1.0
15.580,70.972,0.0
16.780,69.369,1.0
17.820,64.163,1.0
21.030,72.469,1.0
23.270,72.500,0.0
20.850,85.716,0.0
21.760,71.333,1.0
22.570,87.326,0.0
25.190,84.325,0.0
27.080,87.555,0.0
20.340,69.812,1.0
9.100,60.982,1.0
8.180,63.660,1.0
14.200,70.808,1.0
12.560,64.949,1.0
14.580,67.376,1.0
12.720,63.912,1.0
17.100,75.101,1.0
15.540,78.880,1.0
17.960,68.516,1.0
21.030,72.469,1.0
19.660,69.431,1.0
22.500,69.536,0.0
16.570,66.383,1.0
18.400,68.173,1.0
20.460,86.942,0.0
23.520,77.250,0.0
22.150,92.092,0.0
25.190,84.325,0.0
25.790,85.379,0.0
20.330,68.814,1.0
17.130,73.906,1.0
18.800,67.678,1.0
15.830,68.869,1.0
16.540,67.293,1.0
17.050,71.603,1.0
18.400,75.260,1.0
18.800,68.151,1.0
21.760,74.850,0.0
22.500,69.536,0.0
19.660,69.431,1.0
13.370,67.790,1.0
14.790,76.649,1.0
15.540,78.880,1.0
14.060,73.688,1.0
17.280,76.080,1.0
20.630,86.369,0.0
23.030,87.425,0.0
15.290,67.382,0.0
15.060,67.198,0.0
24.050,72.118,0.0
20.340,69.812,1.0
21.110,78.345,0.0
21.410,67.815,1.0
21.760,71.353,1.0
24.600,73.585,1.0
24.050,72.118,0.0
15.120,68.218,1.0
15.540,70.674,1.0
21.760,74.844,0.0
15.670,67.913,1.0
17.480,69.318,1.0
18.400,68.173,1.0
10.670,66.359,1.0
11.440,66.394,1.0
13.070,64.853,1.0
13.920,64.947,1.0
19.660,69.412,1.0
8.120,61.396,1.0
10.040,63.964,1.0
10.670,65.699,1.0
20.340,69.812,1.0
19.330,71.254,1.0
20.530,73.727,1.0
23.270,72.500,0.0
13.920,64.661,1.0
14.790,65.745,1.0
14.790,67.229,1.0
14.890,67.281,1.0
20.630,86.369,0.0
20.460,86.942,0.0
21.110,78.307,0.0
15.150,65.943,1.0
15.830,69.177,1.0
16.540,67.629,1.0
14.510,67.720,1.0
13.920,64.479,1.0
15.060,60.896,1.0
15.290,66.189,1.0
16.780,68.789,1.0
19.010,67.612,1.0
9.430,63.050,1.0
9.690,62.139,1.0
10.040,64.186,1.0
10.480,66.833,1.0
10.990,61.168,1.0
11.560,63.821,1.0
12.200,67.305,1.0
7.680,61.590,1.0
7.870,61.100,1.0
9.690,61.369,1.0
10.330,62.111,1.0
11.040,62.034,1.0
7.340,63.588,1.0
7.540,58.647,1.0
7.870,61.114,1.0
8.300,62.830,1.0
8.820,63.034,1.0
9.430,63.012,1.0
10.090,63.136,1.0
10.810,63.287,1.0
11.570,64.966,1.0
12.360,66.380,1.0
13.180,67.283,1.0
14.030,64.552,1.0
20.260,71.142,1.0
17.480,69.318,1.0
18.400,68.173,1.0
8.300,63.011,1.0
8.590,61.561,1.0
8.990,60.147,1.0
9.480,61.937,1.0
11.350,66.719,1.0
12.070,65.926,1.0
12.830,64.396,1.0
13.630,64.013,1.0
14.450,64.533,1.0
10.330,63.382,1.0
10.670,61.167,1.0
9.480,61.573,1.0
9.100,61.275,1.0
10.480,63.204,1.0
15.930,69.140,0.0
22.500,69.536,0.0
18.400,75.935,1.0
19.010,67.607,1.0
7.340,63.588,1.0
7.680,61.589,1.0
8.650,63.015,1.0
15.670,68.270,1.0
13.070,66.085,1.0
11.440,66.244,1.0
14.890,66.943,1.0
8.590,61.600,1.0
11.780,62.700,1.0
13.370,66.002,1.0
8.650,63.318,1.0
10.480,63.204,1.0
12.440,66.544,1.0
13.950,64.117,1.0
14.750,62.881,1.0
9.270,65.309,1.0
12.870,64.988,1.0
13.590,65.488,1.0
14.340,66.503,1.0
15.930,62.838,1.0
9.940,65.729,1.0
11.560,64.993,1.0
12.110,67.267,1.0
13.370,67.514,1.0
14.790,68.205,1.0
17.130,68.598,1.0
16.330,67.320,1.0
19.660,69.448,1.0
16.020,67.225,1.0
15.280,66.365,1.0
13.290,66.178,1.0
15.150,65.942,1.0
13.920,64.490,1.0
17.100,75.920,1.0
16.420,66.193,1.0
16.420,66.230,1.0
17.710,73.112,1.0
18.340,86.941,1.0
17.710,73.167,1.0
16.330,74.391,1.0
20.260,71.142,1.0
21.410,67.828,1.0
23.520,77.250,0.0
25.790,85.379,0.0
26.420,86.492,0.0
9.940,65.699,1.0
11.080,61.594,1.0
14.580,67.345,1.0
15.280,67.556,1.0
16.020,67.216,1.0
27.080,87.555,0.0
27.750,79.765,0.0
17.280,75.997,1.0
20.330,68.814,1.0
22.150,92.092,0.0
23.030,87.425,0.0
24.600,73.583,1.0
20.310,86.187,0.0
