distance,PL,category
20.040,123.929,0.0
21.830,102.813,1.0
25.790,123.760,0.0
4.240,81.745,1.0
5.740,85.591,1.0
7.270,83.676,1.0
8.990,86.470,1.0
10.810,88.551,1.0
15.550,92.255,1.0
18.460,93.370,1.0
6.700,83.679,1.0
8.110,86.020,1.0
10.230,86.794,1.0
10.230,86.794,1.0
11.860,87.792,1.0
14.480,86.621,1.0
8.300,86.541,1.0
9.470,89.708,1.0
11.340,87.896,1.0
12.830,86.408,1.0
17.020,92.064,1.0
19.710,115.448,0.0
10.810,89.221,1.0
14.680,91.400,1.0
16.870,91.786,1.0
14.480,91.341,1.0
15.770,91.646,1.0
16.870,91.851,1.0
20.230,93.373,1.0
22.550,90.000,1.0
20.040,92.961,1.0
20.990,94.438,1.0
21.830,102.813,1.0
24.520,120.480,0.0
26.460,124.661,0.0
19.510,94.071,1.0
7.060,86.995,1.0
5.820,81.539,1.0
12.990,86.023,1.0
11.170,85.878,1.0
13.400,91.188,1.0
11.340,89.583,1.0
16.110,92.432,1.0
14.440,91.172,1.0
17.020,91.980,1.0
20.230,93.373,1.0
18.800,94.433,1.0
21.760,111.745,1.0
15.550,92.168,1.0
17.480,92.160,1.0
19.640,123.380,0.0
22.810,93.692,1.0
21.390,95.177,1.0
24.520,120.480,0.0
25.150,127.769,0.0
19.510,93.858,1.0
16.140,91.749,1.0
17.900,94.145,1.0
14.750,91.131,1.0
15.510,91.657,1.0
16.050,92.033,1.0
17.480,92.256,1.0
17.900,94.037,1.0
20.990,91.694,1.0
21.760,111.745,1.0
18.800,94.433,1.0
12.070,90.011,1.0
13.620,90.599,1.0
14.440,91.172,1.0
12.830,90.421,1.0
16.300,91.742,1.0
19.810,124.068,0.0
22.300,101.030,1.0
14.170,91.043,1.0
13.920,90.876,1.0
23.350,94.520,1.0
19.510,93.775,1.0
20.310,119.574,0.0
20.630,117.700,0.0
20.990,100.243,1.0
23.920,97.263,1.0
23.350,94.520,1.0
13.990,101.477,1.0
14.440,91.204,1.0
20.990,91.694,1.0
14.580,91.427,1.0
16.510,92.989,1.0
17.480,92.160,1.0
8.990,85.775,1.0
9.890,86.580,1.0
11.740,89.334,1.0
12.680,89.828,1.0
18.800,94.344,1.0
5.740,85.126,1.0
