distance,PL,category
7.140,58.155,1.0
8.120,62.604,1.0
9.270,65.737,1.0
10.670,66.331,1.0
12.240,66.753,1.0
16.570,66.389,1.0
19.330,71.254,1.0
7.220,59.938,1.0
8.370,60.601,1.0
9.600,61.905,1.0
11.050,61.865,1.0
12.650,62.943,1.0
17.030,67.120,1.0
19.800,71.250,1.0
10.090,59.429,1.0
11.080,66.467,1.0
12.720,67.065,1.0
14.060,65.273,1.0
17.960,68.526,1.0
20.530,73.727,1.0
10.200,69.898,1.0
11.310,61.481,1.0
13.040,65.436,1.0
14.420,63.543,1.0
18.380,69.470,1.0
20.970,68.960,1.0
15.580,70.744,0.0
16.780,69.727,1.0
17.820,70.745,0.0
21.030,71.552,1.0
23.270,72.481,0.0
23.660,73.279,0.0
20.850,85.716,0.0
21.760,71.340,1.0
22.570,87.326,0.0
25.190,84.320,0.0
27.080,87.555,0.0
20.340,69.812,1.0
20.970,86.005,0.0
21.950,81.665,0.0
22.800,87.028,0.0
25.490,88.747,0.0
27.410,95.197,0.0
20.390,83.736,0.0
15.290,67.384,0.0
15.060,67.223,0.0
24.050,72.126,0.0
21.410,67.824,1.0
15.540,66.695,1.0
24.320,83.398,0.0
15.930,67.010,1.0
20.340,69.812,1.0
19.330,71.254,1.0
20.530,73.727,1.0
23.270,72.481,0.0
13.920,64.947,1.0
14.790,67.229,1.0
20.630,86.369,0.0
20.460,86.942,0.0
20.390,83.736,0.0
19.360,67.566,1.0
20.710,63.581,1.0
23.550,70.620,0.0
14.350,69.534,1.0
15.230,67.715,1.0
20.730,86.360,0.0
20.540,85.915,0.0
21.110,78.307,0.0
20.260,71.142,1.0
17.480,69.318,1.0
18.400,68.173,1.0
21.250,74.611,0.0
17.940,68.049,1.0
18.860,70.036,1.0
10.330,65.569,1.0
10.670,62.053,1.0
7.340,63.588,1.0
7.680,60.983,1.0
8.650,62.200,1.0
15.670,67.913,1.0
13.070,64.853,1.0
11.440,66.394,1.0
9.940,65.554,1.0
11.560,65.043,1.0
12.110,67.033,1.0
13.370,67.067,1.0
14.790,71.199,1.0
17.130,76.335,1.0
16.330,74.319,1.0
19.660,69.431,1.0
10.490,59.850,1.0
10.860,73.473,1.0
7.500,58.291,1.0
7.880,61.394,1.0
8.950,60.157,1.0
16.120,66.120,1.0
13.490,65.589,1.0
11.830,63.112,1.0
10.000,60.724,1.0
11.830,65.009,1.0
12.410,62.969,1.0
13.710,73.324,1.0
15.160,69.526,1.0
17.540,68.978,1.0
16.730,73.529,1.0
20.090,77.727,1.0
20.260,71.142,1.0
21.410,67.824,1.0
23.520,77.272,0.0
25.790,85.379,0.0
26.420,86.492,0.0
9.940,65.554,1.0
20.290,68.334,1.0
21.580,66.707,1.0
