distance,PL,category
8.120,98.000,1.0
8.990,103.318,1.0
10.040,101.053,1.0
11.350,104.210,1.0
12.840,102.552,1.0
17.020,107.646,1.0
19.710,107.495,1.0
8.200,99.056,1.0
9.230,100.771,1.0
10.350,104.890,1.0
11.710,101.587,1.0
13.230,102.708,1.0
17.460,105.976,1.0
20.170,108.827,1.0
10.810,102.792,1.0
11.740,96.681,1.0
13.290,104.411,1.0
14.580,100.461,1.0
18.370,107.541,1.0
20.890,103.557,1.0
10.910,98.534,1.0
11.960,122.155,1.0
13.600,104.540,1.0
14.930,100.104,1.0
18.780,108.160,1.0
21.320,104.011,1.0
16.050,106.899,0.0
17.220,107.107,1.0
18.240,107.757,0.0
21.390,108.739,1.0
23.590,110.271,0.0
23.970,110.077,0.0
21.200,143.971,0.0
22.100,108.766,1.0
22.900,143.455,0.0
25.480,140.523,0.0
27.350,145.366,0.0
20.700,107.110,1.0
21.330,142.065,0.0
22.290,128.636,0.0
23.120,144.416,0.0
25.780,144.160,0.0
27.690,142.515,0.0
20.760,142.892,0.0
15.770,106.857,0.0
15.550,106.667,0.0
24.360,110.204,0.0
21.760,103.323,1.0
16.020,103.666,1.0
24.630,131.363,0.0
16.400,104.644,1.0
20.700,107.110,1.0
19.710,107.495,1.0
20.890,103.557,1.0
23.590,110.271,0.0
14.450,106.205,1.0
15.290,105.876,1.0
20.990,143.715,0.0
20.820,144.503,0.0
20.760,142.892,0.0
19.740,108.723,1.0
21.070,116.077,1.0
23.870,109.871,0.0
14.870,105.095,1.0
15.710,107.543,1.0
21.090,143.996,0.0
20.900,143.767,0.0
21.460,132.829,0.0
20.630,107.997,1.0
17.910,108.272,1.0
18.810,106.946,1.0
21.600,131.468,0.0
18.350,107.066,1.0
19.260,106.968,1.0
11.040,99.489,1.0
11.350,99.591,1.0
8.300,98.142,1.0
8.600,102.988,1.0
9.480,99.850,1.0
16.150,105.945,1.0
13.630,104.460,1.0
12.070,105.850,1.0
10.670,103.765,1.0
12.200,99.503,1.0
12.720,103.841,1.0
13.920,105.330,1.0
15.290,113.591,1.0
17.570,107.022,1.0
16.780,101.807,1.0
20.040,105.746,1.0
11.180,103.856,1.0
11.530,107.903,1.0
8.440,98.267,1.0
8.780,103.220,1.0
9.750,100.518,1.0
16.580,106.008,1.0
14.040,105.518,1.0
12.450,103.460,1.0
10.730,101.008,1.0
12.450,98.873,1.0
13.000,104.416,1.0
14.250,102.797,1.0
15.650,105.378,1.0
17.970,107.322,1.0
17.170,104.720,1.0
20.460,102.907,1.0
20.630,107.997,1.0
21.760,103.323,1.0
23.840,117.019,0.0
26.080,143.922,0.0
26.710,144.751,0.0
10.670,103.765,1.0
20.660,109.848,1.0
21.930,103.528,1.0
24.100,110.194,0.0
26.390,143.997,0.0
27.030,145.304,0.0
11.000,105.402,1.0
27.350,145.366,0.0
28.020,131.515,0.0
22.480,141.123,0.0
23.350,146.988,0.0
24.910,110.698,1.0
8.300,98.142,1.0
8.600,102.988,1.0
8.990,103.318,1.0
9.480,99.850,1.0
10.040,101.053,1.0
11.350,104.210,1.0
12.070,105.850,1.0
12.840,102.552,1.0
13.630,104.460,1.0
14.450,106.205,1.0
8.440,98.267,1.0
8.780,103.220,1.0
9.230,100.771,1.0
9.750,100.518,1.0
10.350,104.890,1.0
11.710,101.587,1.0
12.450,103.460,1.0
13.230,102.708,1.0
14.040,105.518,1.0
14.870,105.095,1.0
8.200,99.056,1.0
15.290,105.876,1.0
16.150,105.945,1.0
17.020,107.646,1.0
17.910,108.272,1.0
18.810,106.946,1.0
15.710,107.543,1.0
16.580,106.008,1.0
17.460,105.976,1.0
18.350,107.066,1.0
19.260,106.968,1.0
10.810,102.792,1.0
11.040,99.489,1.0
11.350,99.591,1.0
11.740,96.681,1.0
12.200,99.503,1.0
13.290,104.411,1.0
13.920,105.330,1.0
14.580,100.461,1.0
15.290,113.591,1.0
16.020,103.666,1.0
16.780,101.807,1.0
17.570,107.022,1.0
18.370,107.541,1.0
19.200,109.848,1.0
20.040,105.746,1.0
10.910,98.534,1.0
11.180,103.856,1.0
11.530,107.903,1.0
11.960,122.155,1.0
12.450,98.873,1.0
13.600,104.540,1.0
14.250,102.797,1.0
14.930,100.104,1.0
15.650,105.378,1.0
16.400,104.644,1.0
17.170,104.720,1.0
17.970,107.322,1.0
18.780,108.160,1.0
19.620,102.723,1.0
20.460,102.907,1.0
10.730,101.008,1.0
13.000,104.416,1.0
21.320,104.011,1.0
11.060,105.669,1.0
11.240,100.957,1.0
11.500,107.787,1.0
11.840,97.765,1.0
12.260,98.164,1.0
12.740,104.805,1.0
13.270,104.598,1.0
13.860,105.203,1.0
14.500,114.822,1.0
15.170,107.882,1.0
15.880,100.262,1.0
16.620,111.104,1.0
17.380,107.080,1.0
18.170,107.171,1.0
18.970,101.619,1.0
19.800,102.131,1.0
20.640,103.186,1.0
21.490,103.244,1.0
11.140,103.360,1.0
11.360,104.134,1.0
11.660,111.212,1.0
12.040,102.649,1.0
12.490,104.981,1.0
13.560,104.590,1.0
14.170,115.968,1.0
14.830,100.296,1.0
15.520,100.533,1.0
16.240,101.407,1.0
17.770,107.145,1.0
18.570,101.534,1.0
19.390,110.814,1.0
20.220,102.805,1.0
21.070,116.077,1.0
10.410,109.517,1.0
10.600,116.186,0.0
10.880,120.719,0.0
11.240,112.416,0.0
11.670,115.734,0.0
12.180,112.792,0.0
12.740,104.805,1.0
13.350,104.196,1.0
14.010,131.405,0.0
14.700,121.474,0.0
15.430,122.855,0.0
16.190,105.203,0.0
16.970,136.500,0.0
17.780,107.476,1.0
18.600,133.501,0.0
19.440,132.646,0.0
20.300,138.202,0.0
21.170,136.311,0.0
10.490,104.261,1.0
10.730,114.735,0.0
11.050,126.156,0.0
11.450,116.208,0.0
11.920,120.719,0.0
13.040,104.387,1.0
13.670,132.172,0.0
14.350,122.890,0.0
15.060,126.177,0.0
15.810,112.644,0.0
17.370,106.781,1.0
18.190,106.834,1.0
19.020,134.501,0.0
19.870,130.416,0.0
20.730,128.018,0.0
14.910,103.326,1.0
15.040,104.966,0.0
15.240,107.048,0.0
15.500,107.313,0.0
15.820,107.717,0.0
16.190,105.203,0.0
16.620,111.104,1.0
17.090,137.763,0.0
17.610,107.530,0.0
18.170,108.666,0.0
18.760,108.561,0.0
19.390,102.620,0.0
20.050,129.186,0.0
20.740,109.399,1.0
21.450,145.390,0.0
22.180,110.101,0.0
22.930,109.841,0.0
23.700,109.565,0.0
14.970,103.818,1.0
15.130,106.783,0.0
15.360,107.288,0.0
15.650,107.617,0.0
16.000,108.314,0.0
16.850,106.704,1.0
17.340,107.667,0.0
17.880,108.752,0.0
18.460,108.374,0.0
19.070,106.244,0.0
20.390,108.198,1.0
21.090,140.677,0.0
21.810,109.563,0.0
22.550,110.388,0.0
23.320,109.974,0.0
15.750,104.057,1.0
15.880,106.765,0.0
16.070,105.676,0.0
16.310,106.329,0.0
16.620,106.107,0.0
16.970,136.500,0.0
17.380,107.080,1.0
17.830,113.303,1.0
18.330,106.970,0.0
18.870,108.419,0.0
19.440,107.628,0.0
20.050,129.186,0.0
20.690,126.186,0.0
21.350,108.680,1.0
22.040,106.649,1.0
22.760,108.950,0.0
23.490,110.295,0.0
24.250,110.094,0.0
15.810,105.740,1.0
15.970,106.557,0.0
16.180,105.933,0.0
16.460,107.070,0.0
16.790,106.419,0.0
17.600,107.118,1.0
18.080,115.073,0.0
18.600,108.606,0.0
19.150,107.290,0.0
19.740,113.961,0.0
21.020,108.613,1.0
21.700,103.163,1.0
22.400,109.815,0.0
23.120,109.553,0.0
23.870,109.871,0.0
8.270,100.082,1.0
8.510,104.133,1.0
8.850,104.753,1.0
9.290,106.935,1.0
9.820,106.673,1.0
10.410,109.517,1.0
11.060,105.669,1.0
11.760,102.338,1.0
12.500,104.306,1.0
13.280,103.984,1.0
14.080,102.603,1.0
14.910,103.326,1.0
15.750,104.057,1.0
16.620,105.259,1.0
17.500,106.616,1.0
18.390,106.584,1.0
19.290,108.344,1.0
20.200,107.389,1.0
