distance,PL,category
5.190,57.936,1.0
6.470,57.021,1.0
7.870,61.962,1.0
9.480,62.414,1.0
11.220,63.225,1.0
15.830,68.086,1.0
18.700,68.436,1.0
5.310,58.857,1.0
6.790,65.045,1.0
8.250,62.031,1.0
9.900,62.639,1.0
11.660,65.890,1.0
16.310,68.510,1.0
19.180,68.263,1.0
8.820,58.612,1.0
9.940,65.748,0.0
11.730,67.248,1.0
13.180,65.689,0.0
17.280,74.821,1.0
19.940,70.867,0.0
8.950,65.673,0.0
10.200,65.460,0.0
12.080,62.877,1.0
13.560,65.404,0.0
17.710,66.064,1.0
20.390,68.592,0.0
14.790,64.675,0.0
16.050,69.425,1.0
17.130,71.805,0.0
20.460,81.185,1.0
22.750,69.784,0.0
23.140,81.332,0.0
20.260,86.961,0.0
21.200,74.870,1.0
22.030,87.280,0.0
26.630,87.641,0.0
19.740,70.144,1.0
20.390,78.264,0.0
21.390,78.176,0.0
22.260,82.711,0.0
25.010,84.326,0.0
26.970,107.669,0.0
19.790,87.776,0.0
14.480,62.753,0.0
14.240,77.575,0.0
23.540,67.293,0.0
20.840,66.706,0.0
14.750,71.179,0.0
23.820,83.361,0.0
15.160,64.804,0.0
19.740,70.144,1.0
18.700,68.436,1.0
19.940,70.867,0.0
22.750,69.784,0.0
13.030,67.971,1.0
13.950,65.337,1.0
20.040,87.021,0.0
19.860,86.297,0.0
19.790,87.776,0.0
18.730,67.578,1.0
20.120,65.604,1.0
23.040,80.578,0.0
13.490,64.916,1.0
14.420,65.006,1.0
20.140,85.995,0.0
19.940,87.443,0.0
20.530,80.160,0.0
19.660,68.194,1.0
16.780,69.331,1.0
17.740,69.061,1.0
20.680,70.516,0.0
17.260,66.895,1.0
18.220,67.774,1.0
9.100,62.476,0.0
9.480,65.802,0.0
5.470,56.657,1.0
5.910,61.122,1.0
7.130,64.119,1.0
14.890,64.477,1.0
12.110,65.153,1.0
10.330,62.957,1.0
8.650,59.946,1.0
10.480,60.989,0.0
11.080,67.961,0.0
12.440,65.640,1.0
13.950,67.677,0.0
16.420,76.826,0.0
15.580,65.375,0.0
19.040,63.899,0.0
9.280,64.174,0.0
9.700,61.378,0.0
5.670,58.298,1.0
6.180,56.621,1.0
7.490,59.137,1.0
15.360,66.229,1.0
12.570,67.205,1.0
10.770,64.985,1.0
8.720,58.507,1.0
10.770,72.925,0.0
11.400,67.325,1.0
12.800,65.717,0.0
14.350,61.670,0.0
16.850,75.234,0.0
16.000,76.769,0.0
19.490,71.024,0.0
19.660,68.194,1.0
20.840,66.706,0.0
23.010,72.776,0.0
25.320,90.090,0.0
25.970,89.113,0.0
8.650,59.946,1.0
19.690,69.837,1.0
21.020,69.991,1.0
23.270,73.899,0.0
25.640,86.590,0.0
26.300,87.849,0.0
9.060,64.165,1.0
26.630,87.641,0.0
27.320,81.849,0.0
21.600,85.451,0.0
22.500,81.032,0.0
24.110,85.653,0.0
5.470,56.657,1.0
5.910,61.122,1.0
6.470,57.021,1.0
7.130,64.119,1.0
7.870,61.962,1.0
9.480,62.414,1.0
10.330,62.957,1.0
11.220,63.225,1.0
12.110,65.153,1.0
13.030,67.971,1.0
5.670,58.298,1.0
6.180,56.621,1.0
