distance,PL,category
1.720,85.490,1.0
4.230,90.369,1.0
6.150,114.577,1.0
8.110,94.783,1.0
10.090,103.479,1.0
15.060,105.986,1.0
18.040,102.161,1.0
2.050,89.977,1.0
4.710,104.995,1.0
6.640,92.757,1.0
8.610,95.585,1.0
10.580,100.848,1.0
15.550,108.940,1.0
18.540,105.152,1.0
7.340,99.859,1.0
8.650,139.413,0.0
10.660,141.865,0.0
12.230,141.049,0.0
16.570,146.535,0.0
19.330,141.576,0.0
7.490,102.548,0.0
8.940,136.612,0.0
11.040,135.914,0.0
12.650,139.284,0.0
17.020,144.713,0.0
19.790,143.775,0.0
13.950,144.976,0.0
15.280,141.897,0.0
16.420,146.002,0.0
19.860,149.650,0.0
22.210,144.927,0.0
22.620,143.835,0.0
19.660,151.393,0.0
20.630,155.499,0.0
21.480,151.666,0.0
24.210,201.910,0.0
26.180,153.169,0.0
19.120,113.196,1.0
19.790,142.273,0.0
20.830,188.253,0.0
21.720,151.762,0.0
24.530,152.239,0.0
26.520,163.618,0.0
19.180,145.911,0.0
13.630,150.494,0.0
13.370,107.774,0.0
23.030,164.377,0.0
20.260,141.964,0.0
13.910,146.798,0.0
23.320,146.255,0.0
14.350,147.795,0.0
19.120,113.196,1.0
18.040,102.161,1.0
19.330,141.576,0.0
22.210,144.927,0.0
12.070,103.657,1.0
13.070,105.225,1.0
19.430,151.487,0.0
19.250,149.608,0.0
19.180,145.911,0.0
18.080,102.215,1.0
19.510,148.550,0.0
22.510,144.932,0.0
12.570,104.389,1.0
13.560,100.139,1.0
19.540,150.933,0.0
19.330,151.999,0.0
19.940,141.171,0.0
19.040,113.716,1.0
16.050,106.245,1.0
17.050,118.139,1.0
20.090,142.041,0.0
16.550,103.844,1.0
17.550,98.139,1.0
7.670,102.142,0.0
8.110,104.876,0.0
2.440,91.347,1.0
3.300,91.581,1.0
5.180,103.515,1.0
14.060,103.108,1.0
11.080,101.922,1.0
9.100,98.525,1.0
7.130,103.711,1.0
9.260,138.701,0.0
9.940,101.678,1.0
11.430,140.166,0.0
13.060,147.008,0.0
15.670,136.054,0.0
14.790,147.774,0.0
18.400,148.251,0.0
7.880,97.901,0.0
8.370,139.508,0.0
2.860,92.078,1.0
