distance,PL,category
7.140,101.050,1.0
8.120,102.755,1.0
9.270,101.370,1.0
10.670,100.880,1.0
12.240,102.474,1.0
16.570,106.156,1.0
19.330,107.533,1.0
7.220,97.286,1.0
8.370,103.225,1.0
9.600,100.298,1.0
11.050,101.131,1.0
12.650,103.989,1.0
17.030,106.020,1.0
19.800,108.235,1.0
10.090,105.441,1.0
11.080,104.611,1.0
12.720,104.229,1.0
14.060,113.249,1.0
17.960,107.139,1.0
20.530,110.688,1.0
10.200,104.559,1.0
11.310,105.600,1.0
13.040,104.256,1.0
14.420,102.922,1.0
18.380,106.768,1.0
20.970,106.274,1.0
15.580,106.806,0.0
16.780,106.803,1.0
17.820,108.486,0.0
21.030,108.744,1.0
23.270,109.494,0.0
23.660,109.694,0.0
20.850,144.797,0.0
21.760,109.279,1.0
22.570,144.451,0.0
25.190,140.468,0.0
27.080,145.700,0.0
20.340,107.677,1.0
20.970,136.674,0.0
21.950,128.746,0.0
22.800,144.388,0.0
25.490,142.797,0.0
27.410,161.332,0.0
20.390,141.751,0.0
15.290,106.764,0.0
15.060,106.341,0.0
24.050,109.967,0.0
21.410,107.631,1.0
15.540,109.782,1.0
24.320,133.756,0.0
15.930,105.821,1.0
20.340,107.677,1.0
19.330,107.533,1.0
20.530,110.688,1.0
23.270,109.494,0.0
13.920,106.350,1.0
14.790,104.363,1.0
20.630,144.609,0.0
20.460,143.639,0.0
20.390,141.751,0.0
19.360,108.231,1.0
20.710,103.525,1.0
23.550,109.391,0.0
14.350,106.082,1.0
15.230,106.356,1.0
20.730,144.145,0.0
20.540,144.653,0.0
21.110,143.152,0.0
20.260,108.319,1.0
17.480,107.799,1.0
18.400,107.046,1.0
21.250,131.097,0.0
17.940,107.433,1.0
18.860,107.147,1.0
10.330,101.040,1.0
10.670,99.686,1.0
7.340,97.117,1.0
7.680,99.533,1.0
8.650,98.721,1.0
15.670,107.020,1.0
13.070,103.387,1.0
11.440,105.366,1.0
9.940,102.334,1.0
11.560,105.977,1.0
12.110,104.218,1.0
13.370,105.006,1.0
14.790,111.297,1.0
17.130,111.948,1.0
16.330,117.004,1.0
19.660,106.042,1.0
10.490,102.761,1.0
10.860,114.373,1.0
7.500,97.560,1.0
7.880,102.624,1.0
8.950,101.623,1.0
16.120,107.185,1.0
13.490,103.265,1.0
11.830,105.434,1.0
10.000,101.549,1.0
11.830,99.809,1.0
12.410,103.915,1.0
13.710,114.573,1.0
15.160,103.877,1.0
17.540,106.996,1.0
16.730,106.392,1.0
20.090,110.965,1.0
20.260,108.319,1.0
21.410,107.631,1.0
23.520,110.095,0.0
25.790,144.932,0.0
26.420,146.436,0.0
9.940,102.334,1.0
20.290,107.904,1.0
21.580,113.175,1.0
23.780,110.846,0.0
26.110,147.051,0.0
26.750,144.848,0.0
10.300,101.900,1.0
27.080,145.700,0.0
27.750,129.017,0.0
22.150,146.313,0.0
23.030,142.823,0.0
24.600,114.793,1.0
7.340,97.117,1.0
7.680,99.533,1.0
8.120,102.755,1.0
8.650,98.721,1.0
9.270,101.370,1.0
10.670,100.880,1.0
11.440,105.366,1.0
12.240,102.474,1.0
13.070,103.387,1.0
13.920,106.350,1.0
7.500,97.560,1.0
7.880,102.624,1.0
8.370,103.225,1.0
8.950,101.623,1.0
9.600,100.298,1.0
11.050,101.131,1.0
11.830,105.434,1.0
12.650,103.989,1.0
13.490,103.265,1.0
14.350,106.082,1.0
7.220,97.286,1.0
14.790,104.363,1.0
15.670,107.020,1.0
16.570,106.156,1.0
17.480,107.799,1.0
18.400,107.046,1.0
15.230,106.356,1.0
16.120,107.185,1.0
17.030,106.020,1.0
17.940,107.433,1.0
18.860,107.147,1.0
10.090,105.441,1.0
10.330,101.040,1.0
10.670,99.686,1.0
11.080,104.611,1.0
11.560,105.977,1.0
12.720,104.229,1.0
13.370,105.006,1.0
14.060,113.249,1.0
14.790,111.297,1.0
15.540,109.782,1.0
16.330,117.004,1.0
17.130,111.948,1.0
17.960,107.139,1.0
18.800,101.909,1.0
19.660,106.042,1.0
10.200,104.559,1.0
10.490,102.761,1.0
10.860,114.373,1.0
11.310,105.600,1.0
11.830,99.809,1.0
13.040,104.256,1.0
13.710,114.573,1.0
14.420,102.922,1.0
15.160,103.877,1.0
15.930,105.821,1.0
16.730,106.392,1.0
17.540,106.996,1.0
18.380,106.768,1.0
19.230,107.938,1.0
20.090,110.965,1.0
10.000,101.549,1.0
12.410,103.915,1.0
20.970,106.274,1.0
10.360,100.461,1.0
10.550,109.811,1.0
10.830,100.040,1.0
11.190,97.452,1.0
11.630,105.139,1.0
12.130,104.155,1.0
12.700,104.457,1.0
13.310,104.352,1.0
13.970,101.263,1.0
14.670,123.115,1.0
15.400,100.234,1.0
16.160,109.614,1.0
16.940,106.589,1.0
17.750,107.401,1.0
18.580,104.004,1.0
19.420,105.642,1.0
20.270,103.440,1.0
21.140,103.265,1.0
10.440,103.233,1.0
10.680,98.677,1.0
11.000,101.462,1.0
11.400,97.388,1.0
11.870,104.793,1.0
13.000,104.163,1.0
13.640,108.255,1.0
14.310,100.827,1.0
15.030,99.456,1.0
15.780,100.633,1.0
17.340,106.572,1.0
18.160,104.785,1.0
18.990,112.087,1.0
19.840,103.168,1.0
20.710,103.525,1.0
9.660,100.174,1.0
9.870,114.902,0.0
10.160,124.748,0.0
10.550,113.287,0.0
11.010,112.045,0.0
11.540,111.475,0.0
12.130,104.155,1.0
12.770,104.138,1.0
13.460,125.514,0.0
14.180,121.749,0.0
14.940,115.910,0.0
15.720,107.076,0.0
16.530,122.149,0.0
17.350,106.656,1.0
18.200,140.136,0.0
19.050,139.315,0.0
19.930,128.067,0.0
20.810,127.656,0.0
9.750,99.825,1.0
10.000,126.523,0.0
10.350,134.023,0.0
10.770,116.767,0.0
11.270,111.678,0.0
12.450,103.712,1.0
13.110,133.356,0.0
13.820,120.044,0.0
14.560,126.074,0.0
15.330,110.174,0.0
16.940,112.366,1.0
17.770,107.425,1.0
18.620,140.603,0.0
19.490,133.074,0.0
20.370,127.146,0.0
14.400,106.091,1.0
14.530,107.883,0.0
14.740,106.773,0.0
15.010,106.975,0.0
15.330,107.053,0.0
15.720,107.076,0.0
16.160,109.614,1.0
16.650,130.214,0.0
17.180,108.273,0.0
17.750,108.584,0.0
18.360,107.274,0.0
19.000,102.565,0.0
19.670,134.196,0.0
20.370,108.980,1.0
21.090,144.602,0.0
21.840,109.516,0.0
22.600,110.246,0.0
23.390,109.499,0.0
14.460,106.629,1.0
14.630,106.810,0.0
14.860,106.754,0.0
15.160,107.197,0.0
15.520,107.787,0.0
16.400,105.892,1.0
16.910,107.991,0.0
17.460,108.410,0.0
18.050,108.278,0.0
18.680,102.795,0.0
20.020,114.234,1.0
20.730,138.962,0.0
21.460,109.151,0.0
22.220,109.834,0.0
22.990,110.548,0.0
15.270,104.751,1.0
15.400,106.723,0.0
15.590,106.345,0.0
15.850,106.221,0.0
16.160,107.062,0.0
16.530,122.149,0.0
16.940,106.589,1.0
17.410,110.348,1.0
17.920,107.966,0.0
18.470,107.596,0.0
19.050,107.518,0.0
19.670,134.196,0.0
20.320,132.253,0.0
21.000,108.868,1.0
21.700,103.171,1.0
22.430,109.763,0.0
23.170,110.144,0.0
23.930,109.308,0.0
15.330,106.877,1.0
15.490,106.539,0.0
15.710,106.225,0.0
16.000,106.858,0.0
16.340,106.365,0.0
17.170,106.949,1.0
17.660,106.363,0.0
18.190,107.338,0.0
18.760,107.534,0.0
19.360,149.897,0.0
20.660,114.625,1.0
21.350,103.513,1.0
22.060,108.880,0.0
22.800,109.153,0.0
23.550,109.391,0.0
7.310,97.460,1.0
7.580,101.188,1.0
7.960,96.815,1.0
8.450,99.273,1.0
9.020,98.331,1.0
9.660,100.174,1.0
10.360,100.461,1.0
11.100,101.275,1.0
11.890,105.190,1.0
12.700,101.183,1.0
13.540,104.417,1.0
14.400,106.091,1.0
15.270,104.751,1.0
16.160,106.998,1.0
17.060,106.534,1.0
17.980,106.211,1.0
18.900,108.699,1.0
19.830,108.262,1.0
7.430,99.853,1.0
7.760,101.255,1.0
8.190,100.033,1.0
8.720,105.954,1.0
9.330,101.158,1.0
10.730,102.159,1.0
11.490,101.830,1.0
12.290,106.076,1.0
13.110,101.835,1.0
13.960,107.031,1.0
15.710,106.687,1.0
16.610,106.922,1.0
17.520,107.222,1.0
18.440,107.539,1.0
19.360,108.231,1.0
19.830,108.262,1.0
19.930,146.240,0.0
20.080,145.973,0.0
20.270,145.902,0.0
20.520,145.429,0.0
20.810,127.656,0.0
21.140,103.265,1.0
21.520,156.483,0.0
21.930,147.240,0.0
22.380,145.293,0.0
22.870,144.481,0.0
23.390,109.499,0.0
23.930,109.308,0.0
24.510,137.418,0.0
25.120,145.384,0.0
25.740,146.708,0.0
26.400,146.716,0.0
27.070,129.873,0.0
19.870,109.079,1.0
20.000,145.968,0.0
20.170,145.698,0.0
20.390,146.280,0.0
20.660,136.831,0.0
21.320,108.870,1.0
21.720,144.724,0.0
22.150,145.972,0.0
22.620,145.162,0.0
23.120,109.168,0.0
24.220,115.428,1.0
24.810,149.619,0.0
25.430,148.056,0.0
26.070,147.716,0.0
26.730,141.638,0.0
14.890,107.251,1.0
23.660,109.694,0.0
10.300,101.900,1.0
19.800,108.235,1.0
7.430,99.853,1.0
7.760,101.255,1.0
8.190,100.033,1.0
8.720,105.954,1.0
9.330,101.158,1.0
7.580,101.188,1.0
7.960,96.815,1.0
8.450,99.273,1.0
9.020,98.331,1.0
9.660,100.174,1.0
9.750,99.825,1.0
10.000,126.523,0.0
10.350,134.023,0.0
10.770,116.767,0.0
11.270,111.678,0.0
9.870,114.902,0.0
10.160,124.748,0.0
10.550,113.287,0.0
11.010,112.045,0.0
11.540,111.475,0.0
10.440,103.233,1.0
10.680,98.677,1.0
11.000,101.462,1.0
11.400,97.388,1.0
11.870,104.793,1.0
10.550,109.811,1.0
10.830,100.040,1.0
11.190,97.452,1.0
11.630,105.139,1.0
12.130,104.155,1.0
14.460,106.629,1.0
14.630,106.810,0.0
14.860,106.754,0.0
15.160,107.197,0.0
15.520,107.787,0.0
14.530,107.883,0.0
14.740,106.773,0.0
15.010,106.975,0.0
15.330,107.053,0.0
15.720,107.076,0.0
19.870,109.079,1.0
20.000,145.968,0.0
20.170,145.698,0.0
20.390,146.280,0.0
20.660,136.831,0.0
