distance,PL,category
1.720,49.805,1.0
4.230,61.574,1.0
6.150,58.381,1.0
8.110,55.010,1.0
10.090,63.071,1.0
15.060,71.094,1.0
18.040,61.440,1.0
2.050,48.226,1.0
4.710,60.330,1.0
6.640,55.352,1.0
8.610,61.349,1.0
10.580,59.869,1.0
15.550,74.629,1.0
18.540,61.743,1.0
7.340,60.582,1.0
8.650,80.483,0.0
10.660,79.857,0.0
12.230,82.213,0.0
16.570,88.298,0.0
19.330,90.774,0.0
7.490,64.205,0.0
8.940,75.554,0.0
11.040,80.777,0.0
12.650,78.852,0.0
17.020,86.721,0.0
19.790,83.974,0.0
13.950,92.006,0.0
15.280,83.385,0.0
16.420,92.453,0.0
19.860,88.877,0.0
22.210,86.171,0.0
22.620,87.184,0.0
19.660,93.077,0.0
20.630,96.915,0.0
21.480,93.766,0.0
24.210,143.871,0.0
26.180,97.290,0.0
19.120,68.570,1.0
19.790,91.861,0.0
20.830,136.686,0.0
21.720,93.825,0.0
24.530,94.261,0.0
26.520,99.649,0.0
19.180,90.638,0.0
13.630,84.323,0.0
13.370,68.585,0.0
23.030,95.895,0.0
20.260,83.477,0.0
13.910,83.169,0.0
23.320,88.691,0.0
14.350,93.641,0.0
19.120,68.570,1.0
18.040,61.440,1.0
19.330,90.774,0.0
22.210,86.171,0.0
12.070,64.586,1.0
13.070,58.386,1.0
19.430,92.891,0.0
19.250,94.599,0.0
19.180,90.638,0.0
18.080,61.752,1.0
19.510,90.722,0.0
22.510,86.703,0.0
12.570,60.254,1.0
13.560,59.401,1.0
19.540,92.962,0.0
19.330,92.336,0.0
19.940,83.230,0.0
19.040,61.335,1.0
16.050,72.297,1.0
17.050,64.166,1.0
20.090,85.546,0.0
16.550,64.910,1.0
17.550,63.504,1.0
7.670,66.498,0.0
8.110,65.978,0.0
2.440,49.936,1.0
3.300,52.889,1.0
5.180,53.357,1.0
14.060,63.150,1.0
11.080,62.538,1.0
9.100,68.681,1.0
7.130,56.585,1.0
9.260,83.165,0.0
9.940,63.056,1.0
11.430,85.511,0.0
13.060,81.520,0.0
15.670,86.707,0.0
14.790,82.316,0.0
18.400,89.405,0.0
7.880,61.484,0.0
8.370,79.670,0.0
2.860,54.928,1.0
3.760,61.594,1.0
5.670,55.735,1.0
14.560,66.534,1.0
11.580,69.291,1.0
9.590,64.249,1.0
7.220,64.597,1.0
9.590,84.013,0.0
10.290,83.016,0.0
11.830,88.498,0.0
13.490,81.688,0.0
16.120,82.676,0.0
15.230,85.851,0.0
18.860,93.715,0.0
19.040,61.335,1.0
20.260,83.477,0.0
22.480,93.497,0.0
24.850,94.337,0.0
25.500,94.460,0.0
7.130,56.585,1.0
19.070,64.135,1.0
20.440,86.061,0.0
22.750,93.114,0.0
25.170,94.403,0.0
25.840,94.508,0.0
7.620,64.662,1.0
26.180,91.888,0.0
26.870,70.163,1.0
21.030,93.558,0.0
21.960,93.838,0.0
23.610,93.525,0.0
2.440,49.936,1.0
3.300,52.889,1.0
4.230,61.574,1.0
5.180,53.357,1.0
6.150,58.381,1.0
8.110,55.010,1.0
9.100,68.681,1.0
10.090,63.071,1.0
11.080,62.538,1.0
12.070,64.586,1.0
2.860,54.928,1.0
3.760,61.594,1.0
4.710,60.330,1.0
5.670,55.735,1.0
6.640,55.352,1.0
8.610,61.349,1.0
9.590,64.249,1.0
10.580,59.869,1.0
11.580,69.291,1.0
12.570,60.254,1.0
2.050,48.226,1.0
13.070,58.386,1.0
14.060,63.150,1.0
15.060,71.094,1.0
16.050,72.297,1.0
17.050,64.166,1.0
13.560,59.401,1.0
14.560,66.534,1.0
15.550,74.629,1.0
16.550,64.910,1.0
17.550,63.504,1.0
7.340,60.124,1.0
7.670,66.498,0.0
8.110,65.978,0.0
8.650,80.483,0.0
9.260,84.578,0.0
10.660,79.857,0.0
11.430,85.511,0.0
12.230,82.213,0.0
13.060,81.520,0.0
13.910,83.169,0.0
14.790,82.316,0.0
15.670,86.707,0.0
16.570,88.298,0.0
17.480,86.575,0.0
18.400,89.405,0.0
7.490,64.205,0.0
7.880,61.484,0.0
8.370,79.670,0.0
8.940,75.554,0.0
9.590,84.013,0.0
11.040,80.777,0.0
11.830,88.498,0.0
12.650,78.852,0.0
13.490,81.688,0.0
14.350,93.641,0.0
15.230,85.851,0.0
16.120,82.676,0.0
17.020,86.721,0.0
17.940,90.249,0.0
18.860,93.715,0.0
7.220,64.597,1.0
10.290,83.016,0.0
19.790,83.974,0.0
7.700,66.462,1.0
7.960,68.569,0.0
8.320,67.997,0.0
8.790,76.311,0.0
9.340,97.390,0.0
9.960,94.743,0.0
10.640,63.762,1.0
11.370,83.359,0.0
12.130,79.061,0.0
12.930,85.416,0.0
13.750,89.337,0.0
14.600,81.660,0.0
15.460,92.670,0.0
16.340,86.463,0.0
17.230,81.228,0.0
18.140,83.545,0.0
19.050,90.400,0.0
19.970,83.532,0.0
7.810,58.745,1.0
8.130,65.983,0.0
8.550,65.416,0.0
9.060,86.790,0.0
9.640,80.043,0.0
11.000,81.023,0.0
11.740,76.535,0.0
12.530,84.315,0.0
13.340,81.413,0.0
14.170,88.981,0.0
15.900,84.589,0.0
16.790,81.613,0.0
17.690,82.646,0.0
18.590,85.120,0.0
19.510,90.722,0.0
6.730,54.992,1.0
7.020,64.693,0.0
7.440,66.010,0.0
7.950,81.049,0.0
8.560,83.685,0.0
9.230,64.052,1.0
9.960,94.743,0.0
10.730,77.985,0.0
11.540,87.768,0.0
12.380,79.143,0.0
13.230,83.049,0.0
14.110,78.257,0.0
15.000,78.906,0.0
15.910,84.355,0.0
16.820,107.156,0.0
17.750,109.702,0.0
18.680,83.712,0.0
19.620,107.478,0.0
6.860,56.549,1.0
7.220,70.497,0.0
7.680,67.710,0.0
8.250,87.196,0.0
8.890,80.416,0.0
10.340,87.701,0.0
11.130,77.236,0.0
11.950,76.688,0.0
12.800,88.298,0.0
13.670,89.547,0.0
15.450,93.778,0.0
16.370,86.730,0.0
17.290,108.629,0.0
18.210,88.696,0.0
19.150,84.683,0.0
12.620,62.202,1.0
12.770,63.104,0.0
13.010,85.928,0.0
13.310,96.763,0.0
13.680,86.346,0.0
14.110,78.257,0.0
14.600,81.660,0.0
15.140,100.696,0.0
15.720,90.221,0.0
16.340,86.844,0.0
17.000,85.649,0.0
17.690,67.324,1.0
18.410,90.015,0.0
19.160,95.747,0.0
19.920,90.644,0.0
20.710,86.876,0.0
21.520,96.876,0.0
22.340,85.905,0.0
12.690,69.452,1.0
12.880,70.121,0.0
13.150,89.069,0.0
13.490,83.866,0.0
13.890,100.946,0.0
14.860,87.734,0.0
15.420,93.265,0.0
16.020,89.228,0.0
16.670,99.013,0.0
17.340,94.175,0.0
18.780,88.399,0.0
19.540,85.781,0.0
20.310,88.697,0.0
21.110,91.010,0.0
21.920,85.377,0.0
13.610,59.731,1.0
13.750,65.789,0.0
13.970,97.456,0.0
14.250,85.641,0.0
14.600,79.023,0.0
15.000,78.906,0.0
15.460,92.670,0.0
15.970,86.418,0.0
16.520,93.208,0.0
17.120,86.107,0.0
17.750,88.820,0.0
18.410,90.015,0.0
19.100,64.928,1.0
19.820,89.806,0.0
20.570,82.809,0.0
21.330,95.914,0.0
22.110,89.635,0.0
22.910,86.673,0.0
13.670,60.874,1.0
13.850,67.896,0.0
14.100,87.234,0.0
14.420,91.386,0.0
14.790,89.163,0.0
15.710,81.917,0.0
16.240,90.833,0.0
16.820,86.884,0.0
17.430,98.701,0.0
18.080,95.219,0.0
19.460,82.386,0.0
20.190,83.620,0.0
20.940,95.725,0.0
21.720,100.224,0.0
22.510,86.703,0.0
2.330,51.974,1.0
3.070,52.114,1.0
3.920,50.090,1.0
4.840,51.924,1.0
5.780,65.058,1.0
6.730,54.992,1.0
7.700,66.462,1.0
8.680,64.605,1.0
9.660,60.422,1.0
10.640,66.657,1.0
11.630,79.888,1.0
12.620,62.202,1.0
13.610,59.731,1.0
14.600,64.261,1.0
15.590,70.417,1.0
16.590,63.150,1.0
17.580,61.664,1.0
18.580,62.652,1.0
2.680,50.973,1.0
3.490,52.701,1.0
4.370,64.125,1.0
5.300,55.395,1.0
6.250,53.734,1.0
8.190,66.285,1.0
9.170,66.215,1.0
10.150,62.747,1.0
11.140,78.551,1.0
12.120,67.878,1.0
14.100,61.026,1.0
15.100,67.989,1.0
16.090,65.869,1.0
17.080,61.914,1.0
18.080,61.752,1.0
18.580,62.652,1.0
18.680,96.753,0.0
18.840,93.972,0.0
19.050,94.176,0.0
19.310,94.018,0.0
19.620,107.478,0.0
19.970,83.532,0.0
20.370,94.270,0.0
20.810,94.383,0.0
21.280,94.446,0.0
21.790,94.585,0.0
22.340,85.905,0.0
22.910,86.673,0.0
23.510,149.317,0.0
24.140,95.036,0.0
24.800,95.144,0.0
25.470,95.264,0.0
26.170,72.297,1.0
18.620,69.322,1.0
18.760,94.501,0.0
18.940,93.894,0.0
19.180,93.910,0.0
19.460,88.761,0.0
